time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025948,441.4,420.3,1238.2,266.5,2684.1,206.8,3947.1,999.0,459.4,1215.3,2665.4,4121.8,174,83.3,3.5
0.027948,448.4,397.3,1231.0,231.7,2695.7,186.6,4030.8,970.8,463.8,1217.1,2677.2,4078.2,174.4,83.9,1.4
0.029948,456.6,376.8,1221.4,206.0,2696.1,172.6,4050.6,967.6,471.4,1218.9,2693.9,4010.4,174.8,84.3,1
0.031948,474.9,359.6,1209.4,191.6,2694.0,166.0,4025.1,995.4,482.2,1219.1,2711.7,3925.2,175.3,84.5,1.2
0.033948,506.9,339.7,1198.0,187.0,2697.5,166.7,3960.0,1045.8,496.1,1216.1,2726,3830.8,175.8,84.6,1.8
0.035948,543.3,314.1,1190.7,186.3,2708.1,172.0,3853.4,1113.2,513,1208.5,2732.8,3736,176.3,84.6,2.7
0.037948,573.7,289.2,1184.8,184.6,2720.2,181.8,3697.8,1167.8,532.2,1195.4,2729,3649.4,176.8,84.6,3.5
0.039948,588.8,281.8,1173.1,183.5,2725.4,201.0,3542.2,1180.8,553,1176.8,2713,3577.9,177.3,84.6,4.4
0.041948,589.7,302.7,1151.9,186.9,2717.0,237.8,3428.4,1181.1,574.1,1153.6,2685.6,3526.8,177.9,84.8,5.6
0.043948,583.7,351.2,1124.9,193.0,2680.5,297.8,3368.7,1146.2,594.2,1127.8,2649,3498.6,178.5,85,6.9
0.045948,578.7,412.6,1099.8,192.3,2605.1,340.9,3393.3,1060.2,611.8,1101.7,2607.3,3493.2,179,85.2,8
0.047948,581.3,478.1,1082.0,181.0,2529.4,321.0,3484.8,1012.8,625.7,1078,2565.5,3508.1,179.6,85.4,8.8
0.049948,597.3,554.7,1072.5,171.7,2500.6,288.8,3572.8,1068.7,635,1059.5,2528.5,3538.8,180.2,85.6,9.2
0.051948,621.7,637.7,1066.8,169.1,2498.8,271.4,3651.0,1179.5,639.3,1048.2,2500.6,3579.4,180.8,85.8,9.2
0.053948,642.0,686.5,1063.6,171.1,2501.2,259.2,3716.2,1232.5,639,1045,2484.4,3623.7,181.5,85.9,9.1
0.055948,652.4,674.2,1062.9,178.6,2504.4,245.2,3742.5,1202.6,635.1,1050,2480.7,3665.4,182.1,86.1,9
0.057948,653.3,599.2,1065.9,192.9,2510.6,229.8,3735.1,1143.5,628.9,1061.8,2487.9,3699.5,182.7,86.2,8.9
0.059948,647.2,490.0,1073.5,211.0,2516.4,215.9,3713.9,1083.5,622.3,1078.1,2502.7,3722.2,183.3,86.3,8.9
0.061948,637.6,384.7,1083.4,229.0,2516.7,207.9,3681.5,1046.8,617.2,1095.9,2520.2,3731.7,183.9,86.4,8.9
0.063948,629.8,309.4,1090.9,246.0,2512.8,207.9,3646.0,1059.5,615.4,1112,2534.7,3727.7,184.5,86.6,9
0.065948,625.2,262.7,1095.3,263.3,2509.8,213.6,3627.1,1124.0,618.1,1123.3,2541.1,3711.7,185.1,86.7,9.1
0.067948,624.2,240.3,1099.1,278.3,2507.9,220.7,3651.5,1167.0,625.5,1127.8,2535.2,3686.3,185.6,86.8,9.4
0.069948,626.3,232.9,1104.2,292.4,2501.3,231.2,3688.1,1097.5,637.3,1124.2,2514.9,3655.2,186.2,86.9,10.1
0.071948,632.4,238.5,1109.5,315.3,2485.7,253.5,3682.2,977.3,652.2,1112.9,2480.2,3621.9,186.8,87,11
0.073948,642.6,256.4,1113.6,353.4,2457.5,291.6,3638.0,869.6,668,1095.3,2433.5,3590.1,187.3,87.1,12
0.075948,656.4,286.1,1114.9,408.5,2409.0,343.0,3580.5,750.5,682.2,1074.2,2379.3,3562.6,187.8,87.2,12.8
0.077948,671.8,326.6,1109.3,469.5,2345.9,387.0,3540.3,628.7,692.2,1052.7,2323.2,3541.5,188.3,87.2,13.3
0.079948,690.4,386.9,1088.3,526.8,2283.7,415.2,3524.4,536.8,695.5,1034.2,2271.4,3528,188.7,87.2,13.5
0.081948,714.4,484.3,1042.5,555.9,2233.8,434.4,3521.7,488.8,690.5,1021.9,2229.5,3522.1,189.2,87.2,13.3
0.083948,725.0,660.1,984.2,494.2,2196.4,451.3,3522.6,473.8,676.4,1017.7,2201.6,3523.1,189.6,87.2,13
0.085948,674.2,791.1,975.7,409.7,2176.5,469.8,3524.5,485.0,653.7,1022.5,2189.8,3529.8,190,87.2,12.6
0.087948,619.1,773.5,987.4,389.2,2174.4,494.5,3527.1,510.8,623.9,1035.9,2193.8,3540.6,190.3,87.1,12.2
0.089948,581.9,671.0,1010.0,407.4,2186.8,524.3,3530.4,526.3,589.8,1055.7,2210.9,3553.4,190.7,87,11.7
0.091948,555.0,554.6,1043.1,437.6,2209.3,551.3,3537.7,513.8,554.6,1079.2,2236.5,3566.7,191,86.9,11
0.093948,529.2,447.9,1084.8,464.7,2241.1,574.4,3553.7,497.2,522.1,1102.8,2265,3578.7,191.3,86.7,10.3
0.095948,502.5,358.1,1128.4,475.3,2278.7,592.1,3578.5,504.4,495.9,1122.8,2290.6,3588.3,191.5,86.5,9.8
0.097948,473.7,274.9,1171.6,454.1,2323.0,590.6,3611.5,529.3,478.9,1136.2,2308.2,3594.4,191.8,86.2,9.6
0.099948,445.7,195.4,1212.3,400.0,2379.9,548.5,3654.8,555.0,473,1140.9,2314.5,3596.5,192,85.8,10.2
