time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025728,469.7,147.5,1254.9,138.1,2254.7,232.4,3518.3,595.9,515.3,1246.7,2239.7,3323.7,208.1,82.6,5.6
0.027728,470.8,140.2,1245.2,132.9,2239.5,280.4,3342.4,494.6,516.9,1245.8,2240.9,3321.8,207.9,83.6,5.8
0.029728,477.5,156.1,1239.6,151.9,2241.9,336.0,3244.3,390.9,519.7,1244.3,2242.9,3318.7,207.8,84.5,6
0.031728,488.9,190.0,1234.1,185.6,2252.4,368.8,3212.7,361.1,523.5,1242.4,2245.6,3314.5,207.7,85.1,6.3
0.033728,501.9,227.1,1226.4,212.0,2251.4,360.2,3206.6,379.2,528.2,1240.2,2249.2,3309.3,207.5,85.6,6.5
0.035728,517.0,256.1,1217.8,214.6,2245.1,323.7,3211.2,422.3,533.9,1237.7,2253.4,3303.3,207.5,85.9,6.5
0.037728,533.9,265.7,1212.9,198.3,2247.6,286.7,3229.1,481.9,540.5,1235.3,2258.4,3296.8,207.4,86.1,6.4
0.039728,554.4,256.5,1212.6,176.7,2261.9,252.3,3268.9,556.7,547.7,1232.9,2264.1,3289.9,207.3,86.2,6.2
0.041728,574.8,235.4,1216.7,157.9,2280.9,218.4,3323.3,592.1,555.6,1230.9,2270.5,3282.8,207.3,86.3,6
0.043728,592.9,211.3,1225.1,142.8,2297.5,188.2,3358.6,501.3,564.1,1229.5,2277.5,3275.9,207.3,86.3,5.9
0.045728,605.3,198.3,1236.6,136.0,2309.5,177.0,3352.5,362.5,572.9,1228.9,2285.2,3269.3,207.3,86.4,6.2
0.047728,614.3,199.1,1248.3,136.2,2315.6,187.1,3327.8,282.9,582,1229.2,2293.4,3263.4,207.4,86.5,6.7
0.049728,623.4,212.3,1256.0,140.2,2311.3,211.2,3297.3,251.7,591.3,1230.7,2302.1,3258.5,207.5,86.7,7.3
0.051728,635.6,232.4,1261.4,143.9,2297.6,244.7,3265.1,238.2,600.6,1233.7,2311.4,3254.7,207.5,86.8,8
0.053728,647.6,246.6,1266.2,142.1,2283.5,283.7,3240.2,234.7,609.8,1238.2,2321,3252.4,207.6,86.9,8.5
0.055728,657.3,247.9,1271.8,134.1,2281.4,336.7,3225.9,237.9,618.8,1244.4,2331,3251.6,207.7,87,8.8
0.057728,661.9,231.8,1276.2,121.6,2305.2,390.0,3225.6,246.6,627.4,1252.5,2341.4,3252.8,207.9,87,9.1
0.059728,661.2,197.6,1277.2,105.2,2345.0,388.4,3237.1,256.2,635.6,1262.5,2352,3255.9,208,87.1,9.2
0.061728,659.2,163.2,1277.3,94.0,2358.0,320.8,3255.6,264.2,643.3,1274.6,2362.8,3261.1,208.1,87.2,9.3
0.063728,660.4,140.2,1282.6,91.8,2350.9,268.0,3279.3,288.7,650.3,1288.7,2373.7,3268.5,208.2,87.3,9.2
0.065728,664.7,124.2,1295.5,96.6,2350.9,250.5,3313.5,329.4,656.7,1304.8,2384.7,3278.2,208.3,87.4,8.9
0.067728,669.6,112.8,1313.9,108.6,2368.3,265.5,3335.9,348.8,662.2,1322.8,2395.6,3290.1,208.4,87.5,8.4
0.069728,673.1,101.2,1338.5,130.7,2399.7,318.8,3329.2,359.4,666.9,1342.8,2406.5,3304.2,208.5,87.6,7.7
0.071728,675.2,92.3,1365.3,162.5,2435.1,398.8,3322.5,384.1,670.8,1364.5,2417.3,3320.4,208.6,87.7,7
0.073728,676.0,88.2,1385.8,194.1,2460.2,457.7,3324.0,395.1,673.8,1387.7,2427.8,3338.6,208.6,87.9,6.5
0.075728,672.1,87.3,1388.8,209.1,2455.8,482.3,3318.9,405.6,675.9,1412.3,2438,3358.5,208.7,88,6.3
0.077728,662.4,86.4,1397.8,219.5,2453.5,498.5,3323.1,432.1,677.2,1438,2447.9,3380.1,208.7,88.1,6.1
0.079728,651.1,80.5,1431.4,237.6,2476.4,523.2,3348.3,498.9,677.5,1464.5,2457.4,3403,208.7,88.2,6
0.081728,642.4,67.1,1487.9,253.7,2529.0,507.2,3415.2,600.6,677.1,1491.6,2466.4,3426.9,208.6,88.3,6.1
0.083728,639.6,53.9,1533.9,257.1,2563.0,422.1,3508.1,617.3,675.9,1518.8,2474.9,3451.5,208.6,88.4,6.5
0.085728,639.8,45.4,1560.9,260.7,2559.7,347.5,3560.3,540.8,674,1546,2482.8,3476.6,208.5,88.4,7.3
0.087728,638.8,41.1,1590.1,266.4,2541.3,332.4,3561.4,481.8,671.5,1572.7,2490.1,3501.7,208.4,88.4,8.7
0.089728,635.7,38.5,1635.6,264.4,2521.5,366.7,3539.2,454.7,668.4,1598.6,2496.7,3526.5,208.2,88.4,10.4
0.091728,634.2,39.4,1666.9,259.0,2504.2,404.5,3517.4,430.4,664.8,1623.4,2502.6,3550.7,208.1,88.3,12.1
0.093728,637.5,45.8,1668.9,267.3,2487.1,401.2,3514.5,395.4,661,1646.7,2507.9,3573.9,207.9,88.3,13.6
0.095728,643.4,53.9,1656.1,284.2,2476.9,368.7,3534.5,370.0,656.8,1668.3,2512.4,3595.8,207.7,88.3,14.6
0.097728,646.6,57.6,1655.9,295.7,2473.9,353.6,3563.2,363.8,652.6,1687.8,2516.2,3615.9,207.5,88.3,15.2
0.099728,645.2,55.0,1678.1,296.2,2475.4,372.3,3592.9,376.7,648.2,1705,2519.3,3634.1,207.2,88.3,15.7
0.101728,641.7,49.2,1706.2,285.6,2479.6,406.8,3622.3,404.0,644,1719.6,2521.6,3650.1,207,88.3,16
0.103728,639.9,45.1,1721.4,273.9,2480.8,422.1,3662.7,433.5,639.9,1731.6,2523.3,3663.5,206.7,88.3,16.2
0.105728,641.0,45.9,1719.3,271.3,2475.1,410.7,3705.2,442.1,636.1,1740.7,2524.2,3674.3,206.4,88.4,16.5
0.107728,643.6,50.1,1711.7,276.5,2468.9,403.4,3722.3,429.5,632.6,1746.8,2524.6,3682.2,206.1,88.4,16.6
0.109728,645.5,54.0,1708.5,286.5,2474.3,417.3,3694.1,406.8,629.6,1749.9,2524.3,3687.1,205.7,88.3,16.7
0.111728,646.4,56.1,1710.7,296.0,2497.2,423.7,3654.4,364.2,627.1,1750,2523.5,3688.9,205.4,88.3,16.8
0.113728,647.0,56.8,1713.9,304.1,2520.6,395.5,3644.0,319.2,625.3,1747.1,2522.1,3687.6,205,88.3,16.8
