time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025474,623.3,181.9,1652.7,101.4,2349.8,295.0,3827.9,306.8,647.1,1684.8,2341.3,3830.6,0,69.6,-0.3
0.027474,623.4,182.5,1665.9,111.0,2337.8,296.1,3827.5,287.1,646.9,1688.8,2342.9,3832.5,0,70.4,-1.5
0.029474,624.0,177.9,1684.3,124.0,2326.8,325.0,3839.4,285.0,646.4,1695.4,2345.5,3835.6,0,70.9,-2
0.031474,624.4,165.6,1703.3,128.2,2323.3,370.4,3854.4,272.0,645.8,1704.3,2349,3839.9,0,71.2,-2.1
0.033474,626.3,153.2,1719.5,118.2,2329.2,421.1,3859.4,234.1,644.9,1715.3,2353.4,3845.2,0,71.3,-2
0.035474,633.9,153.1,1736.2,104.4,2341.9,454.9,3854.5,193.3,643.9,1728,2358.4,3851.5,0,71.3,-2
0.037474,649.5,170.2,1757.0,96.0,2359.7,439.2,3849.2,166.9,642.7,1742.1,2364.1,3858.7,0,71.1,-2.1
0.039474,669.7,202.8,1777.7,94.5,2380.3,373.8,3848.1,159.0,641.2,1757.2,2370.1,3866.5,0,70.9,-2.4
0.041474,685.2,249.5,1793.0,97.1,2398.4,303.0,3853.0,168.3,639.6,1772.8,2376.3,3875,0,70.8,-2.7
0.043474,686.0,301.4,1802.0,97.7,2409.6,263.4,3863.9,190.4,637.7,1788.5,2382.6,3883.8,0,71,-3
0.045474,671.9,344.7,1812.8,89.8,2414.8,261.7,3880.7,224.4,635.6,1803.8,2388.7,3892.8,0,71.4,-2.9
0.047474,651.5,353.9,1828.5,75.1,2412.8,301.9,3905.2,272.6,633.3,1818.4,2394.5,3901.9,0,71.9,-2.6
0.049474,637.4,328.6,1844.1,60.8,2402.3,378.1,3936.4,321.2,630.7,1831.9,2399.7,3911,0,72.4,-1.7
0.051474,630.4,288.6,1854.3,52.0,2384.0,454.9,3950.2,322.3,628,1844,2404.3,3919.8,147.2,72.8,-0.6
0.053474,624.9,245.5,1860.6,48.3,2368.7,509.6,3938.1,274.4,625.1,1854.3,2408,3928.2,147.1,73.1,0.5
0.055474,620.8,217.6,1864.5,49.5,2381.9,545.3,3925.1,224.0,622.1,1862.7,2410.8,3936.1,147,73.1,1.3
0.057474,619.5,218.6,1865.3,56.9,2429.7,569.9,3927.0,198.7,618.9,1869,2412.6,3943.5,146.9,73,1.6
0.059474,619.6,246.2,1859.7,69.5,2483.6,567.0,3942.4,199.0,615.7,1873.3,2413.2,3950.1,146.8,72.9,1.3
0.061474,612.8,266.8,1849.5,77.3,2505.5,549.2,3961.4,220.4,612.4,1875.4,2412.6,3956,146.8,72.7,0.7
