time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026011,438.5,1582.7,1405.2,582.4,2858.3,591.6,3437.7,582.3,492.7,1417,2793.3,3357,0,75.1,0.6
0.028011,561.9,753.7,1429.9,414.7,2781.8,461.5,3456.0,542.5,505.2,1407.1,2766.6,3387.4,0,76.1,1
0.030011,559.0,447.6,1396.2,274.0,2679.6,394.3,3414.5,532.5,524.8,1391.4,2726.3,3435,0,77.4,1.4
0.032011,558.7,330.5,1358.2,207.0,2615.2,392.2,3362.9,655.1,549.9,1371.2,2677.7,3495.5,0,78.7,1.7
0.034011,564.2,301.3,1332.8,185.2,2602.7,413.4,3361.9,1023.1,578.6,1347.9,2627.1,3563.7,0,79.7,1.9
0.036011,574.9,311.4,1320.5,184.3,2598.3,351.8,3729.4,1211.2,608.8,1323,2580.2,3633.6,0,80.5,1.9
0.038011,596.4,343.7,1307.4,195.8,2561.3,262.7,3789.7,646.0,638.5,1297.8,2541.5,3699.7,0,81,1.6
0.040011,641.1,415.0,1285.7,227.4,2525.1,197.0,3806.3,449.2,666.3,1273.2,2513.7,3757,0,81.3,1.1
0.042011,709.5,510.4,1256.2,270.0,2506.8,164.9,3822.8,385.1,691,1250.1,2497.3,3802.2,135.9,81.5,0.7
0.044011,773.5,582.6,1221.8,298.5,2499.7,155.3,3834.3,392.9,712.1,1228.8,2490.9,3833.4,135.9,81.6,0.8
0.046011,781.2,593.6,1198.6,297.1,2497.8,158.2,3838.0,446.0,729.6,1209.5,2492,3850.7,136,81.8,1.6
0.048011,750.1,549.0,1188.3,292.9,2497.8,161.9,3834.9,518.0,743.6,1192.2,2497.4,3856,136,82,3.2
0.050011,726.7,504.8,1180.6,297.3,2498.7,157.3,3829.8,562.0,754.8,1177,2504.2,3852.6,136.1,82.3,5.2
0.052011,720.6,492.3,1169.4,299.8,2499.9,146.9,3828.3,571.6,763.6,1164,2510.2,3844.4,136.1,82.7,7.3
0.054011,734.7,513.0,1158.2,309.3,2502.1,137.9,3829.7,559.6,770.6,1153.3,2514.2,3835.3,136.2,83,9.1
0.056011,767.9,551.5,1146.6,333.3,2506.2,131.7,3830.7,545.4,776.1,1145.4,2516.1,3828.8,136.3,83.3,10.5
0.058011,795.4,581.3,1136.1,345.0,2511.0,127.9,3833.4,551.5,779.9,1140.4,2516.6,3826.7,136.3,83.6,11.6
0.060011,803.9,598.7,1131.7,330.5,2517.5,126.0,3841.7,587.5,781.9,1138.7,2516.5,3829.6,136.4,83.8,12.5
0.062011,800.2,595.9,1137.5,309.4,2525.8,125.2,3851.7,637.3,781.7,1140.2,2516.6,3836.3,136.4,84,13.3
0.064011,790.1,573.6,1149.1,290.1,2533.3,123.3,3855.0,671.5,778.9,1145,2517.3,3844.4,136.5,84.2,13.9
0.066011,776.3,549.0,1157.5,273.9,2535.1,122.1,3851.4,666.4,773.2,1152.5,2518.4,3850.9,136.5,84.3,14.4
0.068011,761.9,526.0,1163.5,265.0,2529.4,125.5,3847.6,628.6,764.5,1162.1,2519.3,3852.8,136.6,84.4,14.7
0.070011,747.7,496.2,1172.4,266.3,2516.9,132.3,3842.3,591.0,753.1,1173.2,2519,3848,136.6,84.5,14.8
0.072011,730.1,453.5,1185.9,268.5,2502.6,136.2,3830.3,572.4,739.7,1184.8,2517.1,3835.7,136.6,84.5,14.9
0.074011,713.3,412.1,1197.0,262.7,2493.7,137.7,3811.3,569.0,725.1,1196.1,2513.1,3816.8,136.7,84.6,15.1
0.076011,700.4,377.6,1203.3,249.0,2490.5,144.2,3785.4,562.8,710.6,1206.3,2507.5,3793.6,136.7,84.5,15.4
0.078011,690.0,346.2,1208.5,229.9,2491.2,159.8,3755.6,542.2,697.5,1214.9,2501.1,3769.5,136.7,84.5,16.2
0.080011,684.3,328.8,1214.2,217.1,2495.4,176.6,3738.6,520.5,687,1221.3,2495.3,3748.6,136.7,84.4,17
0.082011,686.5,334.5,1223.9,223.0,2502.5,183.7,3741.5,510.2,680.3,1225.3,2491.1,3734.4,136.7,84.3,17.6
0.084011,698.8,361.1,1240.0,252.0,2510.9,176.5,3756.3,504.0,678,1226.6,2489.6,3729.4,136.6,84.1,17.7
