time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025524,618.2,213.2,1560.4,241.7,2680.8,264.0,3719.0,217.7,599.4,1514.8,2645.6,3699.8,183,87.8,5.3
0.027524,610.0,187.0,1553.7,228.7,2642.3,223.3,3710.6,217.1,598,1517.9,2640.9,3690.8,182.4,87.9,6.2
0.029524,605.2,177.3,1543.5,217.2,2622.4,206.0,3685.9,243.7,595.7,1523,2633.4,3676.4,181.7,87.9,7.3
0.031524,596.9,164.6,1528.7,208.3,2606.1,217.1,3646.0,305.7,592.6,1530,2623.9,3657.6,181,87.8,8.4
0.033524,585.1,142.0,1513.5,198.7,2580.1,248.9,3596.5,411.8,588.8,1538.6,2613.3,3635.8,180.3,87.8,9.2
0.035524,574.9,124.4,1511.1,196.3,2556.9,275.2,3561.2,481.1,584.6,1548.5,2602.5,3612.5,179.5,87.7,9.5
0.037524,567.6,115.9,1523.0,208.9,2550.0,307.8,3571.4,533.0,580.2,1559.6,2592.5,3589.1,178.7,87.7,9.3
0.039524,564.2,113.9,1543.7,237.7,2558.4,356.4,3586.2,634.8,575.6,1571.3,2584.6,3567.4,177.9,87.7,8.9
0.041524,564.9,116.4,1571.0,289.4,2579.9,420.6,3564.7,799.9,571.2,1583.4,2579.6,3548.7,177,87.7,8.4
0.043524,567.1,120.8,1595.6,350.6,2602.6,488.5,3498.1,927.5,567.1,1595.4,2578.5,3534.3,176.1,87.8,8.1
0.045524,565.5,123.4,1603.5,369.7,2616.8,523.7,3460.5,881.9,563.6,1607,2581.9,3525.2,175.1,87.8,8
0.047524,559.5,126.6,1607.3,323.7,2650.3,486.9,3528.7,721.7,560.8,1617.7,2590.1,3521.8,174.2,87.8,8.2
0.049524,553.9,136.7,1623.8,262.6,2697.5,410.5,3609.0,519.2,558.8,1627.2,2603.4,3524.2,173.2,87.7,8.4
0.051524,550.0,146.7,1640.5,224.6,2720.5,383.0,3642.2,423.2,557.7,1635.1,2621.4,3532.2,172.2,87.6,8.7
0.053524,548.4,152.0,1655.3,212.0,2719.9,414.8,3652.0,401.3,557.7,1641.2,2643.7,3545,171.2,87.4,8.9
0.055524,548.8,154.0,1665.9,212.8,2693.9,479.4,3633.8,389.1,558.8,1645.2,2669.5,3561.5,170.2,87.2,8.9
0.057524,549.5,156.8,1665.5,220.9,2644.0,547.4,3585.3,351.8,560.8,1647,2697.9,3580.3,169.1,86.9,8.9
0.059524,551.3,168.7,1654.0,230.2,2606.7,578.0,3535.0,294.6,563.9,1646.6,2727.7,3600,168.1,86.6,8.8
0.061524,558.7,194.7,1642.4,234.8,2634.4,564.7,3510.9,269.6,567.9,1644,2757.6,3618.7,167.1,86.4,8.6
0.063524,574.2,226.8,1637.9,235.0,2714.5,501.8,3514.6,297.7,572.7,1639.2,2786.4,3635,166,86.2,8.4
0.065524,594.6,248.4,1640.9,236.6,2797.4,396.7,3557.7,367.2,578.2,1632.7,2812.8,3647.4,165,86,8.1
