time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025580,296.9,642.1,1512.5,302.6,2710.6,62.0,3714.2,228.2,358.6,1468.4,2713.7,3777.3,181.7,83,9.7
0.027580,344.5,566.2,1485.0,211.5,2710.7,54.1,3747.4,252.7,367.1,1471.3,2714.1,3795.3,181.7,83.2,9.4
0.029580,391.3,469.8,1473.5,159.2,2711.7,47.7,3803.2,293.7,380.6,1475.2,2714.6,3824.1,181.6,83.4,9.6
0.031580,427.7,391.4,1468.5,132.6,2713.8,43.7,3874.1,336.6,398.4,1478.8,2714.9,3861.8,181.6,83.5,10.1
0.033580,452.8,349.7,1465.4,123.7,2716.3,43.5,3940.3,364.4,419.3,1480.7,2714.6,3906.1,181.6,83.7,10.8
0.035580,472.3,338.7,1461.2,126.4,2718.2,47.7,4005.6,373.4,442.2,1479.7,2713.4,3954.3,181.6,83.9,11.3
0.037580,488.4,346.2,1454.1,135.5,2718.1,56.7,4069.3,362.7,465.7,1474.6,2711.1,4003.6,181.5,84,12.1
0.039580,501.6,352.5,1444.0,142.7,2715.1,69.3,4117.4,355.5,488.9,1465,2707.6,4051,181.5,84.2,13.1
0.041580,510.6,347.1,1433.4,142.5,2708.8,77.4,4139.1,371.5,510.5,1450.9,2703,4094.2,181.4,84.3,14.1
0.043580,517.9,338.9,1423.2,140.8,2699.4,76.1,4140.8,391.5,529.7,1433,2697.6,4131,181.3,84.5,14.9
0.045580,525.8,339.1,1413.0,147.0,2687.8,70.6,4134.9,395.3,546.1,1412.6,2691.7,4159.9,181.3,84.6,15.4
0.047580,535.9,351.3,1402.1,168.0,2675.3,67.2,4127.4,392.6,559.2,1391.3,2685.6,4179.9,181.2,84.7,15.6
0.049580,547.0,375.8,1391.2,204.7,2665.7,68.1,4118.6,392.3,569.1,1370.9,2679.8,4190.9,181.1,84.8,15.8
0.051580,558.8,417.7,1380.4,256.7,2662.1,72.5,4114.9,392.2,576,1352.8,2674.6,4193.2,181,84.9,15.8
0.053580,571.5,482.5,1369.4,319.6,2665.9,80.0,4127.1,391.9,580.2,1338.2,2670.1,4187.9,180.9,85,15.9
0.055580,585.0,568.7,1356.3,382.8,2673.6,89.7,4150.2,394.0,582.4,1327.7,2666.3,4176.6,180.8,85,16.1
0.057580,598.0,675.0,1338.5,435.6,2678.8,99.5,4169.6,394.3,583,1321.1,2663.1,4161.1,180.6,85,16.4
0.059580,606.1,785.9,1317.7,464.1,2676.3,105.9,4179.1,397.8,582.5,1317.6,2659.9,4143.5,180.5,85,16.7
