time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025215,578.9,208.4,1725.0,204.3,2874.9,245.7,4315.7,129.1,596,1737.3,2879.3,4328.8,205.5,69.6,2.1
0.027215,596.1,196.0,1717.0,158.5,2867.9,215.6,4304.0,121.1,600.8,1731.1,2870.3,4323.6,205,70.9,2.5
0.029215,614.3,182.3,1719.1,134.9,2860.2,197.0,4295.6,127.6,608.9,1721.9,2856.8,4314.8,204.5,72.1,3
0.031215,630.4,159.6,1721.0,126.1,2847.0,204.5,4294.7,150.8,620.3,1711.2,2840.2,4302.5,203.9,73.1,3.4
0.033215,644.6,134.0,1718.3,126.6,2826.0,234.0,4301.3,184.4,635,1700.7,2822.8,4286.9,203.3,74.1,3.9
0.035215,660.2,114.8,1709.8,133.7,2801.4,262.1,4304.2,216.5,652.8,1692,2806.5,4268.1,202.7,74.8,4.4
0.037215,676.6,105.6,1697.3,146.4,2785.6,267.5,4291.9,241.3,673,1686.4,2793.1,4246.7,202,75.4,4.9
0.039215,693.7,103.2,1684.6,166.2,2780.9,247.7,4263.8,266.1,694.9,1684.6,2783.6,4223.2,201.3,75.9,5.3
0.041215,711.8,106.3,1676.7,198.1,2783.6,208.3,4218.1,298.1,717.5,1686.7,2778.5,4198.6,200.6,76.3,5.7
0.043215,732.7,113.8,1677.2,251.1,2787.0,163.8,4150.5,324.3,739.3,1692.1,2777.5,4173.6,199.9,76.6,6.2
0.045215,754.8,120.8,1688.3,316.3,2786.6,134.1,4092.2,309.4,759.1,1699.8,2779.9,4149.4,199.1,76.9,6.6
0.047215,774.4,121.3,1703.8,369.4,2784.0,123.7,4070.2,277.5,775.7,1708.4,2784.1,4126.8,198.3,77.1,6.9
0.049215,787.6,114.0,1714.3,387.1,2781.7,129.7,4072.7,263.3,788.1,1716.6,2788.8,4106.6,197.6,77.4,7.2
0.051215,795.2,103.0,1724.1,374.6,2782.5,144.9,4082.6,261.2,796,1723.4,2792.5,4089.3,196.8,77.7,7.5
0.053215,799.1,92.3,1735.4,344.5,2787.2,161.0,4091.3,258.8,799.1,1728.1,2794.1,4075,196,78,7.9
0.055215,799.2,83.9,1740.0,305.8,2791.9,167.4,4095.0,256.0,798.2,1730.8,2793,4063.5,195.2,78.4,8.4
0.057215,795.8,77.3,1737.0,265.0,2792.7,161.6,4093.9,257.3,794,1731.9,2789.2,4054.1,194.5,78.8,9.1
0.059215,790.3,72.5,1732.8,232.0,2788.6,146.8,4085.6,266.9,787.9,1732.4,2783.1,4046.1,193.7,79.2,10
0.061215,784.3,69.3,1732.6,210.7,2780.9,126.7,4062.2,287.6,781.1,1733.6,2775.7,4038.5,193,79.5,10.9
0.063215,779.1,67.3,1736.9,200.2,2772.5,108.5,4026.2,305.4,774.9,1736.4,2767.9,4030.3,192.3,79.8,11.7
0.065215,773.9,65.0,1743.4,193.1,2764.3,94.5,3993.5,313.9,770.3,1741.9,2760.9,4020.4,191.6,80,12.2
0.067215,769.1,61.8,1750.5,183.0,2756.8,84.2,3975.9,334.1,767.6,1750.3,2755.5,4008.1,190.9,80.2,12.5
0.069215,764.8,58.6,1759.0,168.9,2750.5,76.4,3970.5,392.8,767,1761.3,2752.1,3993.1,190.2,80.2,12.6
0.071215,761.9,57.6,1769.0,157.6,2746.7,72.6,3971.8,505.7,767.9,1774.2,2750.8,3975.2,189.6,80.1,12.6
0.073215,760.8,60.1,1781.8,153.5,2745.5,73.7,3937.3,687.2,769.5,1787.7,2751.1,3954.8,189,79.9,12.3
0.075215,762.1,66.9,1796.5,156.7,2746.8,79.0,3922.4,692.2,770.9,1800.1,2752.5,3932.4,188.4,79.7,11.9
0.077215,765.9,79.0,1809.2,162.9,2749.9,86.3,3922.6,589.2,770.9,1809.9,2753.9,3908.7,187.9,79.2,11.1
0.079215,771.2,97.8,1816.2,167.9,2752.2,94.8,3904.1,481.9,768.9,1816,2754.7,3884.8,187.3,78.8,10.1
0.081215,774.7,120.9,1817.5,171.0,2752.8,105.1,3877.4,371.1,764.3,1817.6,2754.2,3861.6,186.8,78.2,8.9
0.083215,771.6,145.9,1816.2,175.9,2753.9,118.5,3849.4,260.8,757.4,1814.8,2752.2,3839.9,186.4,77.7,7.7
0.085215,758.4,167.9,1814.6,185.9,2756.8,134.4,3828.7,178.2,748.5,1808.3,2748.7,3820.5,185.9,77.1,6.7
0.087215,738.2,182.4,1812.0,201.1,2759.2,151.6,3814.0,128.0,738.8,1799.4,2744.2,3804,185.5,76.4,5.7
0.089215,721.6,191.8,1805.8,220.3,2757.1,165.6,3802.5,104.1,729.4,1789.9,2739.5,3790.9,185.2,75.8,4.7
0.091215,712.8,207.4,1793.9,251.6,2747.5,176.7,3789.8,95.6,721.5,1781.5,2735.3,3781.3,184.8,75,3.7
0.093215,712.4,234.6,1773.9,310.1,2727.4,186.4,3770.1,103.2,716.2,1775.7,2732.5,3775.5,184.5,74.2,2.9
0.095215,717.6,269.3,1736.9,413.9,2696.1,192.6,3729.8,133.4,714.4,1773.7,2731.5,3773.6,184.1,73.3,2.3
