time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025408,777.9,163.4,1150.2,290.8,2240.6,533.5,3481.5,340.4,844.8,1319.1,2230.5,3525.8,0,66.1,0.9
0.027408,803.0,153.8,1194.7,329.2,2225.1,610.5,3475.3,279.7,845.2,1320.3,2230.7,3523.3,0,66.9,13.3
0.029408,828.7,157.9,1257.2,361.5,2210.0,755.7,3469.9,233.4,845.8,1322.3,2230.9,3519,0,67.5,14.1
0.031408,854.2,174.0,1326.1,339.5,2211.3,843.2,3459.4,196.7,846.7,1325,2231.3,3513.2,0,67.9,8.5
0.033408,874.6,205.7,1366.3,282.1,2210.6,793.3,3447.8,166.7,847.8,1328.4,2231.9,3506.1,0,68.1,1.5
0.035408,879.5,259.2,1378.5,240.1,2196.9,737.3,3442.2,150.8,849.2,1332.4,2232.8,3497.7,0,68.3,-1.8
0.037408,866.1,306.3,1379.3,213.3,2176.6,740.1,3442.7,153.5,850.8,1336.9,2234,3488.3,0,68.6,-1.2
0.039408,854.4,310.4,1382.1,195.6,2160.0,800.1,3449.2,177.2,852.7,1342,2235.7,3478.1,192.9,68.8,-0.2
0.041408,854.1,278.4,1388.6,185.6,2162.0,885.5,3465.6,230.4,854.8,1347.4,2237.9,3467.3,192.7,69,1
0.043408,852.9,241.5,1395.4,180.1,2193.0,928.2,3495.8,320.9,857.1,1353.2,2240.7,3456.4,192.4,69.1,2.4
0.045408,849.1,217.8,1401.5,182.7,2234.7,885.9,3516.1,406.9,859.5,1359.2,2244.3,3445.4,192.1,69.2,3.6
0.047408,852.2,205.5,1407.3,195.8,2252.9,775.3,3483.0,384.5,862.2,1365.2,2248.6,3434.6,191.9,69.4,4.9
0.049408,867.1,193.7,1409.4,222.4,2261.8,668.7,3451.7,291.2,865,1371.3,2253.8,3424.4,191.6,69.6,6.4
0.051408,885.5,179.3,1399.9,273.6,2271.1,599.6,3444.6,214.5,868,1377.4,2259.8,3415,191.3,69.8,7.9
0.053408,894.6,171.5,1376.3,336.2,2280.1,564.6,3450.0,166.8,871,1383.3,2266.8,3406.6,191,70.1,9
0.055408,893.2,161.8,1371.6,345.3,2300.1,553.3,3457.5,134.4,874.2,1388.9,2274.8,3399.3,190.7,70.4,9.5
0.057408,886.6,142.3,1405.1,267.8,2340.2,555.0,3462.8,111.7,877.4,1394.2,2283.6,3393.4,190.4,70.8,9.2
0.059408,880.7,129.0,1430.8,187.4,2385.8,549.6,3464.9,98.7,880.7,1399.1,2293.4,3388.9,190.1,71.1,8.3
0.061408,878.6,121.6,1441.4,140.3,2430.2,549.9,3464.0,94.3,884,1403.6,2304,3386,189.8,71.3,7
0.063408,883.2,113.6,1443.9,123.3,2463.9,567.3,3458.5,98.1,887.2,1407.6,2315.3,3384.7,189.4,71.6,5.9
0.065408,894.1,103.2,1443.2,124.7,2475.3,589.4,3446.4,106.7,890.3,1411.1,2327.2,3385,189.1,71.7,5.2
