time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.024991,451.9,59.2,1976.3,359.9,2873.3,138.6,4112.3,493.2,467.6,1946,2814.5,3943.7,229.7,74.3,1.1
0.026991,457.9,40.6,1963.9,284.5,2839.7,110.4,4058.9,674.5,467.1,1942.4,2814.1,3927.6,229.6,75.3,3
0.028991,462.7,32.5,1948.3,235.8,2816.5,88.1,3964.9,822.7,466.5,1936.6,2813.5,3901.5,229.4,76.1,5.1
0.030991,465.9,28.5,1932.8,214.8,2801.7,77.4,3841.9,860.3,465.7,1928.8,2812.9,3866.5,229.2,76.8,7.2
0.032991,467.9,26.2,1914.1,212.9,2789.4,75.9,3730.3,749.4,464.9,1919.1,2812.4,3824,228.9,77.4,9.1
0.034991,469.2,25.5,1893.6,220.2,2780.0,79.7,3673.2,619.8,464.4,1908,2812.3,3775.9,228.7,77.9,10.5
0.036991,470.0,26.6,1874.7,224.8,2775.7,87.7,3650.5,543.1,464.3,1895.9,2812.8,3724.1,228.4,78.2,11.7
0.038991,470.7,28.8,1862.6,218.2,2778.9,97.2,3635.0,531.6,464.7,1883,2814.1,3670.7,228,78.5,12.7
0.040991,471.6,31.4,1853.6,205.1,2788.8,105.6,3602.6,571.2,466,1869.7,2816.5,3617.8,227.7,78.7,13.5
0.042991,473.5,35.2,1843.6,192.9,2805.3,114.0,3549.7,648.7,468.3,1856.4,2820.2,3567.5,227.3,78.8,14
0.044991,476.5,40.4,1832.0,183.7,2825.4,124.2,3492.0,736.3,471.6,1843.4,2825.1,3521.5,226.9,78.9,14.1
0.046991,480.5,46.8,1819.7,176.7,2847.9,136.5,3434.7,830.9,476.1,1831,2831.6,3481.6,226.5,78.9,13.7
0.048991,485.1,53.2,1810.1,175.1,2868.6,150.6,3386.6,915.9,481.8,1819.2,2839.4,3449,226.1,78.9,13.1
0.050991,490.6,60.0,1803.5,180.1,2886.3,173.5,3358.5,938.1,488.8,1808.2,2848.6,3424.7,225.7,78.8,12.4
0.052991,497.7,68.9,1800.7,190.4,2898.0,213.4,3369.6,847.5,496.9,1798.1,2859.1,3409.3,225.2,78.8,11.9
0.054991,506.1,80.9,1801.3,202.6,2903.1,249.8,3403.0,734.4,506,1788.7,2870.6,3402.7,224.7,78.8,11.9
0.056991,515.7,94.8,1800.7,215.8,2905.7,266.5,3437.0,656.5,515.9,1780,2883,3404.9,224.3,78.8,12.4
0.058991,526.3,107.5,1795.6,231.4,2906.6,268.7,3467.9,607.2,526.5,1771.7,2895.8,3415.1,223.8,78.8,13.1
0.060991,536.3,115.4,1786.1,247.8,2906.1,268.7,3497.1,574.0,537.5,1763.7,2908.9,3432.4,223.3,78.9,13.8
0.062991,546.3,120.0,1772.8,263.8,2905.8,274.0,3531.4,531.4,548.7,1755.7,2921.8,3455.6,222.7,78.9,14.3
0.064991,555.2,123.5,1758.2,275.9,2908.5,290.7,3562.0,484.0,559.7,1747.4,2934.4,3483.3,222.2,79,14.4
0.066991,563.5,127.9,1741.7,282.9,2915.7,324.6,3581.9,455.2,570.4,1738.5,2946.3,3514,221.7,79.1,14.1
0.068991,572.4,134.0,1723.4,282.6,2926.5,375.2,3589.2,456.3,580.4,1728.9,2957.3,3546.2,221.2,79.1,13.6
0.070991,581.5,140.5,1706.7,275.1,2938.2,427.3,3585.2,483.1,589.6,1718.3,2967.4,3578.4,220.7,79.2,13
0.072991,591.2,146.8,1692.8,264.2,2954.5,462.9,3583.8,524.2,597.8,1706.7,2976.3,3609.2,220.1,79.2,12.5
0.074991,600.9,152.4,1681.2,252.0,2978.6,455.4,3610.6,559.8,604.9,1693.9,2984.1,3637.6,219.6,79.2,12.2
0.076991,608.9,156.5,1670.5,240.8,2998.2,404.8,3663.4,524.4,610.8,1680.1,2990.8,3662.5,219.1,79.2,11.9
0.078991,615.9,160.2,1657.7,229.5,3008.7,343.7,3691.1,429.3,615.5,1665.2,2996.7,3683.4,218.6,79.1,11.7
0.080991,621.9,163.5,1642.7,216.8,3014.4,305.5,3692.8,380.4,619,1649.5,3001.8,3700,218.1,79,11.5
0.082991,627.1,165.9,1625.7,201.4,3019.5,291.3,3689.1,383.2,621.4,1633.1,3006.4,3712,217.6,79,11.5
0.084991,630.8,168.7,1608.7,187.2,3024.6,291.1,3685.4,416.0,622.9,1616.6,3010.9,3719.9,217.1,79,11.7
0.086991,632.3,172.5,1594.2,178.3,3027.8,296.2,3682.7,448.3,623.5,1600,3015.4,3723.9,216.6,79,12.2
0.088991,631.8,176.6,1581.0,172.2,3028.2,305.7,3677.4,465.8,623.5,1583.9,3020.2,3724.8,216.1,79,12.8
0.090991,630.0,178.3,1570.0,166.4,3025.5,323.5,3666.0,470.8,623.1,1568.7,3025.6,3723.3,215.7,79.1,13.4
0.092991,627.7,177.7,1560.1,159.7,3021.9,349.7,3653.4,467.3,622.4,1554.7,3031.7,3720.2,215.2,79.3,13.8
0.094991,625.3,177.1,1550.9,151.9,3024.5,370.5,3657.3,443.5,621.6,1542.2,3038.6,3716.3,214.7,79.4,14
0.096991,623.2,177.1,1542.8,142.8,3039.2,367.6,3682.0,399.2,620.8,1531.6,3046.2,3712.6,214.3,79.5,14
0.098991,620.2,175.3,1534.6,131.0,3062.5,353.0,3713.1,365.6,620.2,1523.1,3054.4,3709.5,213.9,79.6,13.9
0.100991,616.2,169.6,1526.5,118.3,3089.0,345.5,3745.5,377.1,619.8,1516.8,3063.1,3707.8,213.4,79.7,13.7
0.102991,612.6,162.7,1521.1,109.3,3106.8,343.5,3772.7,433.4,619.6,1512.9,3072,3707.7,213,79.7,13.4
0.104991,610.8,157.2,1518.6,104.6,3109.6,334.9,3786.0,506.3,619.6,1511.3,3080.5,3709.4,212.6,79.8,13.3
0.106991,611.4,155.4,1518.1,104.6,3102.2,317.3,3774.4,511.7,619.8,1511.8,3088.3,3712.7,212.2,79.7,13
0.108991,614.2,158.6,1518.8,109.3,3093.5,298.4,3755.6,431.6,619.9,1514.5,3094.9,3717.5,211.8,79.7,12.7
0.110991,618.6,170.2,1520.8,120.8,3086.2,290.2,3743.7,352.8,620,1518.9,3099.6,3723.1,211.4,79.6,12.5
0.112991,622.5,190.7,1524.5,138.7,3078.9,298.9,3742.3,323.8,619.7,1524.7,3101.9,3729.2,211,79.5,12.3
0.114991,624.1,219.8,1529.7,160.6,3071.3,316.3,3750.2,333.9,619,1531.7,3101.3,3734.8,210.7,79.5,12.3
0.116991,621.6,251.4,1534.4,178.8,3063.1,334.5,3763.8,370.4,617.7,1539.4,3097.4,3739.3,210.3,79.4,12.6
0.118991,615.1,269.5,1536.3,182.0,3052.2,348.8,3770.8,416.6,615.6,1547.5,3089.8,3741.8,209.9,79.4,13
0.120991,606.0,268.4,1536.5,172.0,3036.2,360.4,3758.0,456.1,612.6,1555.6,3078.3,3741.8,209.6,79.4,13.3
0.122991,597.9,257.5,1537.7,163.1,3020.8,369.7,3732.1,468.9,608.5,1563.3,3062.8,3738.7,209.3,79.4,13.5
0.124991,592.0,249.2,1542.5,166.9,3011.5,383.2,3707.8,482.4,603.5,1570.5,3043.4,3731.9,208.9,79.4,13.5
0.126991,588.5,246.6,1553.0,188.0,3012.2,409.5,3692.2,527.8,597.4,1576.7,3020.2,3721.4,208.6,79.5,13.3
0.128991,586.6,245.5,1568.5,221.8,3021.6,446.7,3687.7,602.7,590.3,1581.9,2993.9,3707.1,208.3,79.5,12.9
0.130991,584.7,241.7,1586.8,262.4,3028.3,495.0,3673.6,673.3,582.5,1586,2964.8,3689.2,208,79.5,12.5
0.132991,581.7,236.3,1604.2,306.9,3012.1,557.1,3624.9,678.4,573.9,1589,2933.7,3668.3,207.7,79.6,12.3
0.134991,577.7,234.0,1617.3,351.1,2970.1,607.3,3574.6,632.9,564.9,1590.9,2901.4,3644.9,207.5,79.6,12.4
0.136991,573.2,236.1,1629.6,400.4,2921.1,636.9,3541.1,600.9,555.8,1591.8,2868.9,3620,207.2,79.7,12.8
0.138991,568.5,240.3,1640.5,450.6,2877.5,657.7,3520.4,591.3,546.7,1591.9,2837.2,3594.5,207,79.7,13.3
0.140991,562.4,244.8,1643.8,494.7,2826.7,658.2,3508.9,577.9,538.1,1591.3,2807.1,3569.5,206.7,79.7,13.8
0.142991,553.2,249.1,1628.3,511.7,2764.5,601.0,3509.8,547.3,530.2,1590.4,2779.8,3546,206.5,79.7,14
0.144991,540.6,252.1,1598.0,487.4,2712.8,501.6,3518.5,517.0,523.2,1589.3,2756,3525.1,206.3,79.6,13.6
0.146991,523.6,255.1,1567.6,444.6,2680.4,406.0,3529.3,510.1,517.5,1588.1,2736.6,3507.8,206.1,79.4,12.6
0.148991,504.1,265.2,1549.1,422.4,2672.1,349.4,3544.1,544.6,513.3,1587.2,2722.3,3494.8,205.9,79.2,11.4
