time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025313,681.4,406.5,1392.7,63.0,2470.3,475.0,3707.0,257.3,543.4,1390,2413.2,3762.3,165.6,60.1,1.7
0.027313,573.6,347.6,1370.1,48.7,2435.6,391.1,3691.5,191.6,544.5,1385.1,2413,3750.8,165.3,62,1
0.029313,521.9,251.5,1353.0,32.6,2408.9,313.8,3693.7,145.4,546.5,1377.5,2412.6,3732.4,165.1,64,0.6
0.031313,509.8,182.8,1346.5,21.4,2392.6,277.2,3702.8,116.8,549.2,1367.6,2412.4,3707.9,164.8,65.8,0.7
0.033313,516.8,144.5,1345.2,15.7,2384.5,271.5,3711.4,95.0,552.8,1356.2,2412.6,3678.4,164.5,67.5,1
0.035313,532.2,131.8,1344.7,14.0,2384.5,272.6,3713.4,86.5,557.3,1344,2413.3,3645.4,164.2,69,1.5
0.037313,545.2,152.3,1343.9,16.9,2396.5,263.5,3702.0,113.2,562.8,1332.1,2415,3610.4,163.9,70.4,2
0.039313,553.1,219.1,1343.0,27.7,2414.0,269.6,3660.6,194.6,569.1,1321.1,2417.7,3575,163.6,71.6,2.3
0.041313,556.9,314.5,1341.6,47.4,2422.9,301.7,3582.1,294.3,576.3,1312,2421.7,3540.7,163.2,72.7,2.6
0.043313,560.5,421.1,1338.5,74.2,2425.6,350.5,3496.8,355.3,584.2,1305.5,2427,3509,162.9,73.6,2.9
0.045313,567.8,547.2,1332.5,102.3,2430.1,410.6,3436.7,391.8,592.8,1301.9,2433.8,3481,162.6,74.4,3.3
0.047313,578.1,700.3,1323.9,123.7,2439.8,470.2,3405.0,434.9,601.8,1301.7,2441.9,3457.6,162.2,75,3.8
0.049313,588.5,895.6,1313.4,137.0,2454.0,526.2,3390.2,493.8,611.1,1304.9,2451.3,3439.6,161.8,75.5,4.5
0.051313,599.7,1102.7,1304.5,140.8,2469.9,574.9,3388.4,555.6,620.5,1311.3,2461.6,3427.3,161.5,75.9,5.5
0.053313,627.6,1191.3,1302.0,137.7,2482.9,601.2,3393.9,587.7,629.7,1320.6,2472.8,3420.6,161.1,76.2,6.7
0.055313,675.4,1107.9,1305.5,134.4,2493.6,600.4,3402.9,582.6,638.7,1332.3,2484.4,3419.3,160.7,76.4,7.8
0.057313,709.1,931.3,1313.9,132.6,2503.8,582.1,3417.3,560.5,647.2,1345.7,2496.4,3422.8,160.4,76.5,8.8
0.059313,720.3,729.7,1327.8,129.7,2515.9,557.7,3437.5,539.5,655.1,1360.1,2508.5,3430.2,160,76.6,9.3
0.061313,713.5,534.4,1347.0,124.4,2526.2,527.9,3459.9,519.6,662.6,1374.7,2520.5,3440.7,159.6,76.6,9.5
0.063313,699.9,392.8,1367.7,120.7,2529.9,491.8,3481.9,491.1,669.5,1388.9,2532.5,3453.1,159.2,76.6,9.5
0.065313,688.7,297.9,1391.5,121.3,2535.1,442.2,3504.2,425.2,676.2,1401.9,2544.3,3466.4,158.8,76.6,9.4
0.067313,683.0,239.7,1415.6,122.6,2546.2,388.2,3508.1,354.7,682.8,1413.3,2556.2,3479.6,158.4,76.6,9.2
0.069312,679.5,197.0,1438.8,121.7,2564.5,340.5,3506.6,320.3,689.7,1422.7,2568.3,3491.7,158,76.6,9
0.071313,675.3,162.0,1458.8,116.5,2588.7,295.4,3511.0,303.6,697.1,1429.9,2580.9,3502,157.6,76.6,8.7
