time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026000,432.8,36.3,1221.0,96.8,1972.9,182.8,2784.2,284.8,440,1226,2068.7,2880.6,144.5,92.6,17.1
0.028000,435.4,38.0,1228.3,92.2,2000.6,177.7,2812.5,312.5,440.7,1228.9,2071.3,2886,144.7,92.7,15.7
0.030000,440.0,40.3,1238.5,90.3,2036.6,176.3,2865.7,344.3,441.9,1233.5,2075.5,2894.8,145,92.7,13.6
0.032000,444.3,42.0,1249.2,87.4,2070.6,170.1,2917.8,348.1,443.5,1239.7,2081.3,2906.7,145.2,92.8,11.5
0.034000,447.5,42.6,1258.9,82.3,2097.3,159.5,2954.4,328.4,445.5,1247.3,2088.6,2921.6,145.4,92.8,10.1
0.036000,450.7,42.9,1267.0,78.1,2118.0,150.4,2982.1,305.3,447.7,1256.2,2097.4,2939,145.7,92.9,10.2
0.038000,453.8,43.5,1273.6,76.5,2135.9,144.5,3007.5,286.3,450.2,1265.9,2107.4,2958.5,145.9,92.9,11.6
0.040000,456.7,44.1,1280.5,75.3,2154.4,137.5,3031.0,265.4,452.7,1276.2,2118.6,2979.6,146.1,93,13.8
0.042000,459.5,44.7,1286.8,74.4,2171.8,129.7,3049.1,243.4,455.3,1286.8,2130.8,3001.9,146.3,93,16.2
0.044000,462.4,46.3,1292.6,74.8,2188.1,121.6,3064.0,217.8,457.8,1297.3,2143.7,3024.8,146.5,93.1,18.1
0.046000,464.2,47.8,1298.7,74.4,2202.1,111.1,3076.0,189.2,460.2,1307.5,2157.2,3047.8,146.7,93.1,19.2
0.048000,464.7,47.4,1305.7,71.3,2214.5,98.8,3086.0,162.9,462.4,1317.2,2171.2,3070.4,146.9,93.2,19.6
0.050000,465.1,45.9,1312.3,67.6,2225.2,88.7,3095.9,144.6,464.2,1326.2,2185.3,3092.2,147,93.2,19.8
0.052000,465.5,44.4,1319.6,64.7,2235.0,81.1,3109.2,130.6,465.8,1334.2,2199.3,3112.7,147.2,93.2,19.7
0.054000,465.3,42.2,1327.9,61.2,2242.6,75.3,3123.8,121.0,467,1341.1,2213,3131.6,147.3,93.3,19.5
0.056000,464.9,39.1,1336.6,57.6,2247.9,72.4,3137.6,119.8,467.8,1347.1,2226.2,3148.6,147.4,93.3,19.3
0.058000,464.4,36.9,1344.5,55.9,2250.9,73.8,3148.5,127.6,468.3,1352,2238.7,3163.5,147.5,93.3,18.8
0.060000,463.7,36.5,1352.4,56.1,2251.1,78.0,3155.9,136.4,468.4,1355.9,2250.2,3176,147.6,93.3,18.1
0.062000,462.9,37.5,1359.7,57.1,2248.2,81.7,3159.6,136.6,468.3,1359.1,2260.5,3186.1,147.7,93.4,17.5
0.064000,462.4,40.0,1365.9,59.1,2243.0,84.3,3161.0,129.9,467.9,1361.7,2269.3,3193.8,147.7,93.4,17.2
0.066000,462.4,44.0,1370.1,62.3,2236.2,86.0,3159.8,123.1,467.4,1364,2276.6,3199.1,147.8,93.4,17.2
