time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025197,554.8,310.8,1249.8,141.2,2449.8,377.4,3510.1,578.1,589.2,1306.5,2447.8,3600.4,201.1,84.4,9.9
0.027197,566.9,324.8,1257.0,147.8,2463.3,357.9,3570.0,450.3,590.1,1309.2,2446.6,3598.2,201.2,84.8,10.2
0.029197,580.2,324.8,1262.1,143.3,2462.3,342.4,3601.7,357.9,591.7,1313.7,2444.6,3594.6,201.3,85.2,10.3
0.031197,594.0,311.1,1266.3,130.9,2456.9,352.3,3606.2,324.9,594,1319.8,2441.9,3589.6,201.4,85.5,9.8
0.033197,608.5,288.3,1272.4,121.5,2452.2,389.3,3597.5,334.5,596.8,1327.4,2438.6,3583.3,201.4,85.8,9.1
0.035197,622.7,253.4,1282.2,121.3,2436.9,440.1,3586.6,374.0,600.3,1336.4,2434.7,3575.7,201.4,86,8.4
0.037197,631.7,212.0,1295.1,133.1,2404.1,466.0,3578.0,419.6,604.4,1346.6,2430.5,3566.9,201.5,86.3,7.9
0.039197,635.5,168.6,1313.7,161.5,2368.2,460.6,3570.2,447.1,609.1,1357.7,2426,3557.1,201.4,86.6,7.7
0.041197,635.9,132.6,1340.9,211.5,2347.8,456.2,3557.2,455.9,614.3,1369.5,2421.3,3546.4,201.4,86.9,7.8
0.043197,636.3,101.7,1389.0,298.1,2343.5,478.5,3530.2,468.7,620.1,1381.9,2416.7,3534.9,201.3,87.1,8
0.045197,638.2,77.6,1467.4,402.6,2363.3,533.3,3503.3,491.3,626.5,1394.4,2412.3,3522.7,201.2,87.4,8.3
0.047197,640.1,58.5,1567.6,455.3,2423.2,579.0,3490.6,497.2,633.3,1407,2408.2,3510,201.1,87.6,8.6
0.049197,640.5,47.1,1613.4,424.9,2475.9,516.5,3485.5,447.9,640.5,1419.3,2404.7,3497,200.9,87.8,8.9
0.051197,640.0,42.0,1599.7,380.9,2479.0,400.8,3475.5,384.1,648.2,1431.2,2401.7,3483.7,200.7,88,9.3
0.053197,640.1,42.9,1564.5,350.7,2458.2,315.1,3470.7,352.5,656.2,1442.3,2399.6,3470.3,200.5,88,9.8
0.055197,642.6,50.8,1528.5,338.8,2436.1,264.5,3477.1,325.8,664.4,1452.5,2398.3,3456.9,200.2,88.1,10.1
0.057197,647.8,64.8,1496.2,339.2,2417.2,243.2,3482.8,287.7,672.9,1461.7,2397.9,3443.8,199.9,88,10.2
0.059197,655.9,82.6,1463.7,333.0,2401.4,236.4,3478.1,249.7,681.6,1469.7,2398.6,3430.9,199.5,87.9,10
0.061197,666.3,98.9,1442.6,316.4,2396.8,241.1,3461.2,223.4,690.4,1476.4,2400.4,3418.6,199.1,87.7,9.5
0.063197,681.1,114.0,1436.6,297.7,2405.7,257.5,3430.0,203.2,699.1,1481.7,2403.3,3406.8,198.7,87.5,8.7
0.065197,699.4,127.6,1439.7,285.2,2418.4,277.4,3398.5,188.5,707.8,1485.5,2407.3,3395.6,198.2,87.3,7.8
0.067197,717.8,139.0,1442.0,281.4,2420.6,291.1,3383.0,186.3,716.4,1488,2412.4,3385.2,197.8,87.2,7.2
0.069197,734.8,149.4,1442.1,282.8,2415.2,295.5,3382.2,195.6,724.7,1489,2418.4,3375.6,197.3,87,6.8
0.071197,746.6,156.3,1442.2,285.2,2414.7,292.6,3391.3,211.8,732.8,1488.8,2425.5,3367,196.7,87,6.7
0.073197,753.4,157.3,1442.7,285.3,2424.2,281.7,3403.4,231.4,740.4,1487.2,2433.3,3359.2,196.2,86.9,6.7
0.075197,757.4,152.6,1440.5,280.6,2434.6,259.6,3404.5,243.6,747.6,1484.6,2441.9,3352.4,195.6,87,6.8
0.077197,762.5,146.6,1433.0,267.2,2437.6,229.2,3381.9,242.1,754.3,1481,2451,3346.7,195,87,7
0.079197,769.4,143.0,1425.0,245.9,2436.9,205.9,3342.5,229.2,760.4,1476.6,2460.6,3341.9,194.5,87.1,7.1
0.081197,777.1,141.2,1421.8,224.2,2444.3,198.2,3299.5,214.9,765.8,1471.5,2470.4,3338.1,193.8,87.2,7.3
0.083197,781.7,138.2,1425.0,212.6,2464.4,210.3,3268.0,213.3,770.6,1465.9,2480.3,3335.3,193.2,87.2,7.5
0.085197,782.1,130.0,1433.9,213.6,2494.3,239.6,3249.7,233.3,774.7,1460.1,2490.1,3333.5,192.6,87.2,7.8
0.087197,782.1,120.6,1451.7,233.4,2525.1,265.5,3253.1,256.3,778.1,1454.2,2499.7,3332.5,192,87.2,8.2
0.089197,783.9,111.7,1477.1,268.8,2542.9,271.2,3274.7,263.7,780.7,1448.4,2508.8,3332.5,191.4,87.2,8.7
0.091197,785.1,103.8,1485.3,290.8,2529.4,263.6,3293.8,268.2,782.7,1442.9,2517.4,3333.2,190.7,87.2,9.5
0.093197,785.2,98.5,1467.3,277.5,2502.3,240.7,3309.9,265.9,783.9,1437.7,2525.2,3334.6,190.1,87.2,10.5
0.095197,784.1,95.6,1442.7,241.1,2487.6,214.6,3322.6,259.3,784.5,1433.1,2532.2,3336.8,189.5,87.2,11.4
0.097197,781.1,93.2,1423.4,207.8,2487.5,194.2,3333.4,256.1,784.4,1429.1,2538.2,3339.5,188.8,87.2,12.1
0.099197,776.9,91.0,1412.4,192.1,2494.9,182.3,3343.3,258.6,783.8,1425.8,2543.2,3342.7,188.2,87.1,12.4
0.101197,773.1,89.9,1409.2,196.4,2506.8,180.6,3349.4,268.8,782.7,1423.3,2547,3346.4,187.6,87,12.5
0.103197,771.9,91.5,1416.2,223.5,2525.1,193.0,3348.6,291.9,781.2,1421.6,2549.6,3350.5,186.9,87,12.5
0.105197,773.4,94.5,1431.7,263.3,2548.3,215.3,3348.1,328.8,779.4,1420.7,2551,3354.8,186.3,86.9,12.2
0.107197,775.9,97.0,1453.0,304.1,2574.0,244.0,3359.3,379.5,777.3,1420.5,2551.3,3359.3,185.6,86.8,12
0.109197,777.6,98.4,1472.5,332.7,2595.1,273.0,3386.7,425.9,775.2,1421.1,2550.3,3364,185,86.8,11.6
0.111197,777.4,98.9,1479.0,340.8,2606.8,299.8,3419.6,435.8,773,1422.2,2548.2,3368.7,184.4,86.8,11.1
0.113197,775.2,98.8,1461.4,317.0,2602.7,312.8,3431.8,379.3,770.9,1423.9,2545,3373.5,183.7,86.9,10.4
0.115197,771.3,97.7,1431.2,267.0,2589.4,306.4,3427.6,284.9,768.9,1425.9,2540.9,3378.2,183.1,86.9,9.8
0.117197,767.1,94.9,1411.9,222.8,2577.2,289.6,3420.8,213.6,767.3,1428.2,2535.8,3382.7,182.5,86.9,9.3
0.119197,763.4,91.2,1408.3,199.5,2560.5,271.0,3413.6,173.6,766,1430.6,2530,3387.1,181.9,86.9,9.1
0.121197,760.9,88.5,1417.5,199.5,2534.1,256.3,3407.2,163.3,765.2,1433,2523.5,3391.3,181.2,86.8,9.3
0.123197,759.8,88.8,1435.2,213.9,2502.6,247.8,3404.9,178.4,764.9,1435.2,2516.5,3395.2,180.6,86.7,9.6
0.125197,760.4,94.8,1454.8,230.5,2481.8,249.1,3411.8,214.3,765.2,1437.2,2509.1,3398.8,180.1,86.5,9.8
0.127197,762.2,107.5,1471.2,241.0,2473.6,257.9,3427.0,256.8,766.1,1438.6,2501.4,3402.1,179.5,86.2,9.9
0.129197,763.5,123.4,1476.9,238.0,2472.9,265.9,3438.9,275.3,767.7,1439.5,2493.7,3405,178.9,85.9,9.5
0.131197,762.7,141.5,1470.7,218.3,2475.3,267.0,3441.2,269.1,770,1439.8,2485.8,3407.6,178.4,85.7,8.8
0.133197,761.0,162.1,1458.5,190.0,2481.7,260.6,3435.4,261.9,772.9,1439.3,2478.1,3409.7,177.9,85.4,7.9
0.135197,762.5,197.0,1447.1,169.0,2490.5,252.9,3422.5,274.2,776.4,1438,2470.6,3411.4,177.4,85.2,6.9
0.137197,770.3,256.4,1438.1,167.9,2489.9,252.9,3396.4,313.2,780.6,1435.9,2463.4,3412.7,176.9,85.1,5.9
0.139197,781.8,332.7,1425.7,180.5,2473.2,255.5,3356.9,350.2,785.4,1433,2456.6,3413.5,0,85.1,5.3
0.141197,793.9,413.7,1402.7,191.2,2443.8,240.8,3323.2,350.7,790.6,1429.2,2450.2,3414,0,85.1,4.7
0.143197,803.3,475.8,1375.3,185.8,2415.6,206.3,3318.7,324.5,796.2,1424.7,2444.3,3413.9,0,85.1,4.2
0.145197,812.1,514.4,1353.4,168.4,2392.5,169.0,3341.3,296.1,802.2,1419.5,2438.9,3413.4,0,85.1,3.8
0.147197,824.0,519.1,1346.2,156.3,2377.4,147.7,3377.2,278.7,808.4,1413.7,2433.9,3412.5,0,85.1,3.3
0.149197,841.1,494.0,1351.9,157.0,2371.5,142.8,3415.3,276.0,814.8,1407.5,2429.5,3411.2,0,85.1,2.6
0.151197,855.0,452.8,1364.3,164.2,2378.0,146.6,3439.8,288.5,821.1,1400.8,2425.6,3409.4,0,85,1.7
0.153197,859.6,401.9,1376.6,166.0,2395.0,147.5,3440.6,307.4,827.3,1394,2422.1,3407.2,0,85,0.7
0.155197,856.8,355.5,1382.1,159.6,2416.2,144.5,3417.5,318.5,833.4,1387.1,2419,3404.6,0,85,-0.1
0.157197,852.1,316.4,1381.6,148.9,2439.3,144.7,3385.8,326.6,839.1,1380.4,2416.3,3401.6,0,85.1,-0.7
