time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025315,492.9,213.3,1395.8,589.4,2458.5,899.9,3603.7,280.2,443.2,1348.8,2475.4,3545.7,127.1,89.4,9.4
0.027315,511.0,198.1,1401.3,416.1,2481.1,729.8,3572.2,279.7,443.5,1347.9,2472.7,3543.5,127,89.7,9.5
0.029315,505.2,185.2,1388.6,324.0,2473.9,609.7,3561.1,266.4,444,1346.6,2468.2,3539.8,127,90.1,9.4
0.031315,483.5,166.7,1372.4,279.1,2459.9,539.3,3565.3,254.4,444.8,1344.6,2462,3534.7,127,90.5,9
0.033315,461.2,142.0,1357.8,258.5,2452.1,486.0,3575.4,246.3,445.7,1342.1,2454.1,3528.1,127.2,90.8,8.7
0.035315,444.7,122.9,1343.5,258.6,2456.1,433.2,3587.6,243.9,446.8,1339.1,2444.7,3520.2,127.4,91.1,8.3
0.037315,432.4,113.6,1324.1,275.0,2462.9,386.0,3599.5,252.2,448.1,1335.5,2433.8,3511.1,127.9,91.3,7.9
0.039315,423.8,108.3,1302.7,290.4,2459.9,360.5,3608.6,274.0,449.6,1331.4,2421.6,3500.8,128.4,91.4,7.6
0.041315,421.0,104.0,1290.0,302.4,2448.9,367.6,3615.4,307.5,451.3,1326.9,2408.1,3489.3,129.2,91.5,7.2
0.043315,423.7,104.7,1288.4,323.1,2442.9,422.6,3620.3,366.4,453.1,1321.8,2393.7,3476.9,130.1,91.5,6.8
0.045315,429.2,113.0,1295.3,348.0,2463.0,549.7,3625.2,488.8,455,1316.3,2378.3,3463.5,131.3,91.4,6.4
0.047315,435.6,123.2,1299.5,363.5,2521.9,713.2,3660.3,646.3,457.1,1310.4,2362.2,3449.4,132.7,91.2,6.1
0.049315,441.9,128.2,1287.2,377.1,2564.4,815.3,3702.4,590.0,459.3,1304,2345.6,3434.6,134.4,91.1,5.8
0.051315,447.5,129.1,1252.1,399.2,2509.7,942.8,2877.3,2454.8,461.6,1297.3,2328.6,3419.3,136.3,90.9,5.6
0.053315,450.8,126.2,1216.7,391.5,2292.3,950.2,2941.8,1463.1,464,1290.1,2311.4,3403.5,138.6,90.9,5.4
0.055315,450.5,110.0,1218.5,336.2,2180.1,791.5,3000.3,1119.2,466.5,1282.7,2294.2,3387.3,141.1,90.9,5.3
0.057315,448.9,84.1,1241.4,271.8,2137.8,696.6,3032.4,906.4,469,1274.9,2277.2,3371,143.9,91,5.4
