time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026000,674.6,92.8,1051.3,272.6,2119.0,952.4,3019.3,149.5,673.8,1048,2124.6,3022.2,187.8,77.4,9.9
0.028000,670.6,89.1,1033.6,264.3,2126.8,895.1,3019.7,144.5,671.4,1035.8,2123.1,3019.6,188.4,79.6,16.2
0.030000,668.8,85.4,1022.6,266.2,2136.4,864.8,3019.4,138.5,669.4,1024.3,2130.8,3016.6,189.1,81.3,13.6
0.032000,670.1,81.1,1020.6,281.8,2158.6,867.6,3017.4,127.5,670,1021.4,2157.5,3014.7,189.6,82.7,7.1
0.034000,674.2,77.6,1030.6,308.9,2201.1,895.7,3014.9,115.1,673.7,1031.6,2207.8,3014.5,190.1,83.7,1.8
0.036000,680.3,75.2,1054.5,340.2,2275.9,920.0,3013.7,103.4,679.8,1053.3,2278.1,3016,190.5,84.4,1.7
0.038000,686.2,75.2,1083.5,353.9,2362.5,900.6,3015.5,94.2,686.2,1079.8,2356.9,3018.4,190.9,84.9,3.3
0.040000,689.8,77.1,1103.8,345.0,2429.1,857.4,3019.7,87.4,690.5,1103.2,2428.6,3020.9,191.2,85.3,5.3
0.042000,690.6,78.6,1115.3,325.0,2476.3,820.4,3024.8,81.9,691.2,1117.9,2479,3023.4,191.5,85.4,7.3
0.044000,688.6,78.4,1120.2,308.3,2498.3,808.4,3029.1,78.3,688.6,1123.1,2500.7,3026.4,191.7,85.4,9
0.046000,684.6,77.4,1122.2,298.6,2497.4,820.8,3033.1,75.6,683.9,1122.5,2494.7,3030.8,191.9,85.3,10
0.048000,680.1,77.2,1123.0,297.1,2474.6,846.4,3037.4,74.1,679.2,1121.1,2469.7,3037.5,192.1,85.1,10.4
0.050000,676.0,77.8,1124.2,300.5,2436.2,863.8,3044.0,74.6,675.9,1121.9,2438,3046.4,192.2,84.9,10.5
0.052000,673.3,77.7,1125.6,304.9,2405.7,840.6,3052.9,78.5,674.1,1124.7,2411.3,3056.2,192.2,84.9,10.5
0.054000,671.8,77.1,1124.9,307.2,2395.2,760.4,3064.1,87.5,673.1,1126.1,2396.8,3065.3,192.2,85,10.6
0.056000,671.2,77.3,1119.3,305.5,2400.3,662.0,3073.7,99.6,671.6,1122.2,2396.1,3072,192.1,85.3,11
0.058000,670.4,77.6,1111.1,303.7,2408.9,598.5,3079.2,111.1,669.1,1112.1,2405.7,3075.6,191.9,85.7,11.7
0.060000,668.2,77.0,1101.3,305.5,2419.3,572.3,3080.5,123.1,666,1098.5,2419.6,3076.6,191.7,86.2,12.5
0.062000,664.5,75.6,1090.9,310.5,2428.8,578.6,3077.3,134.6,663.3,1086.7,2431.1,3076.4,191.3,86.6,13.3
0.064000,659.0,73.9,1077.8,314.6,2435.3,609.4,3069.8,145.7,662.2,1082.1,2435.5,3076.1,190.9,86.9,13.9
