time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026000,500.6,50.9,1355.9,626.4,2297.1,218.4,3050.3,265.7,517.1,1390.6,2299.3,3037.3,0,89.9,14.7
0.028000,507.4,66.3,1368.5,680.0,2308.4,281.2,3043.5,305.4,517.1,1390.9,2315.7,3031.4,0,90.2,12
0.030000,516.7,91.2,1383.4,761.4,2323.9,391.3,3033.6,360.4,517.2,1390.1,2340,3022.7,0,90.5,8.5
0.032000,528.8,127.5,1416.4,837.6,2356.9,597.2,3015.3,442.7,517.7,1386.8,2368.3,3013,0,90.7,4.9
0.034000,537.9,163.4,1438.0,819.2,2420.8,890.3,2972.9,526.3,518.8,1379.1,2396,3004.1,0,90.8,1.9
0.036000,536.0,176.1,1395.2,687.7,2450.0,996.7,2940.9,527.7,520.8,1365.9,2418.8,2997.8,0,90.7,-0.1
0.038000,527.3,152.3,1341.3,524.5,2452.2,773.7,2977.5,507.2,524,1346.5,2432.9,2995.3,0,90.6,-1.9
0.040000,523.9,116.6,1305.9,420.6,2439.1,558.0,3030.1,453.2,528.5,1321.2,2436.5,2997.5,0,90.5,-3.3
0.042000,527.8,96.2,1275.0,387.6,2414.6,438.3,3049.9,382.0,534.5,1291.2,2429.1,3004.1,0,90.3,-4
0.044000,535.5,94.7,1240.3,394.1,2385.6,376.5,3042.3,323.0,542.1,1258.8,2412.2,3014.3,0,90.2,-3.7
0.046000,544.8,105.3,1206.3,404.4,2361.7,342.5,3028.8,288.5,551,1226.4,2388.6,3026.5,157,90.1,-1.9
0.048000,555.2,121.6,1182.3,409.3,2347.7,330.6,3022.2,282.7,561,1196.9,2362.3,3038.8,156.8,90,2
0.050000,567.0,141.5,1169.9,421.2,2340.8,339.5,3025.3,300.3,571.7,1172.5,2337.4,3049.3,156.6,89.9,7
0.052000,580.8,164.1,1165.6,448.2,2336.7,361.4,3036.7,324.4,582.6,1154.7,2317.7,3056.3,156.4,89.8,12.1
0.054000,595.0,184.9,1164.1,485.6,2332.9,384.9,3049.2,336.7,592.9,1144.1,2305.9,3058.5,156.2,89.7,16.1
0.056000,607.1,199.0,1161.0,523.8,2327.2,407.9,3058.4,344.4,602.2,1139.8,2303.4,3055.7,155.9,89.6,18.1
0.058000,616.1,205.8,1155.8,558.6,2320.0,435.7,3066.8,360.9,609.8,1140.2,2310,3047.9,155.6,89.5,18.6
0.060000,621.6,207.2,1148.2,586.2,2314.6,471.4,3067.0,381.8,615.4,1143.1,2324.3,3036.4,155.4,89.4,18.2
0.062000,624.4,206.1,1137.7,609.4,2320.1,519.0,3040.6,392.9,618.7,1145.6,2343.7,3022.6,155.1,89.3,17.2
0.064000,624.7,201.2,1127.6,632.5,2340.9,563.7,2992.0,379.3,619.5,1145.6,2365.1,3008.3,154.8,89.3,16.2
0.066000,620.2,188.3,1121.5,645.0,2369.5,559.2,2957.3,347.6,618.2,1141.4,2385.4,2995.3,154.4,89.2,15.5
0.068000,611.2,168.2,1120.2,642.7,2400.6,499.1,2956.8,317.1,615.1,1132.3,2402.1,2985,154.1,89.1,14.6
0.070000,601.0,146.3,1118.9,634.3,2427.2,427.4,2979.5,278.5,610.7,1118.8,2413.4,2978.6,153.8,89,13.5
0.072000,592.9,127.1,1112.1,634.0,2441.8,376.2,3000.4,232.1,605.6,1102.2,2418.7,2976.5,153.4,88.9,12.5
0.074000,589.6,115.2,1098.9,656.6,2436.9,333.8,3008.2,195.8,600.6,1084.7,2418.4,2978.6,153.1,88.8,11.7
0.076000,592.2,112.6,1078.8,693.5,2415.3,277.5,3004.9,175.7,596,1068.7,2413.7,2984.3,152.8,88.7,11.5
0.078000,597.6,116.4,1055.9,701.4,2396.4,218.3,2994.8,167.9,592.5,1056.3,2406.1,2992.6,152.4,88.6,11.7
0.080000,600.5,119.3,1041.3,658.7,2387.4,172.0,2987.0,163.3,590.2,1049,2397.4,3002.4,152.1,88.6,12.2
0.082000,600.0,116.7,1040.9,599.2,2383.3,139.4,2991.1,157.5,589.3,1047.5,2389.2,3012.7,151.7,88.5,12.8
0.084000,598.8,111.1,1051.1,551.8,2378.9,118.5,3006.2,149.7,589.4,1051.3,2382.4,3022.4,151.4,88.4,13.3
0.086000,597.3,105.5,1064.5,507.4,2373.9,106.7,3023.3,142.2,590.4,1058.9,2377.5,3031,151.1,88.3,13.5
0.088000,594.5,99.6,1075.6,452.1,2371.4,100.5,3038.0,140.1,591.8,1068.3,2374.4,3038,150.7,88.3,13.6
0.090000,590.8,93.1,1081.2,392.8,2372.7,96.4,3049.7,146.6,593.2,1077.2,2372.9,3043,150.4,88.2,13.5
0.092000,586.8,87.6,1080.5,346.5,2376.4,93.8,3055.9,159.0,594.2,1083.5,2372.2,3046,150.1,88.1,13.4
0.094000,582.8,83.5,1076.2,315.6,2380.0,94.3,3054.8,167.6,594.6,1085.8,2372,3047,149.8,88.1,13.2
