time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025844,789.9,353.6,1450.7,401.3,2726.5,328.3,3572.9,484.9,763,1721.8,2521.7,3686.2,172,77.1,8
0.027844,776.8,246.0,1539.9,492.7,2683.8,322.8,3620.1,579.9,764.3,1720.1,2524.7,3686.4,172.2,77.1,7.7
0.029844,759.6,162.6,1682.1,565.0,2643.7,383.7,3660.0,665.9,766.7,1717.3,2529.5,3686.7,172.5,77.1,7.2
0.031844,744.1,112.4,1820.6,568.4,2610.0,472.9,3697.6,658.8,769.8,1713.4,2536.2,3687.1,172.8,77.1,6.9
0.033844,737.8,91.9,1892.0,565.0,2571.0,522.5,3725.0,601.7,773.9,1708.4,2544.6,3687.6,173,77.1,6.9
0.035844,742.9,97.8,1867.5,624.7,2529.4,493.8,3716.1,582.5,778.7,1702.3,2554.6,3688.2,173.3,77.1,7.3
0.037844,755.0,120.3,1778.2,659.8,2521.6,440.1,3670.1,595.3,784.3,1695.2,2566.2,3688.9,173.7,77.1,8.1
0.039844,769.6,149.0,1695.3,631.5,2541.1,419.1,3621.2,610.3,790.6,1687.2,2579,3689.5,174,77.1,9
0.041844,783.7,175.4,1651.8,596.7,2562.2,430.3,3601.1,629.7,797.5,1678.2,2593,3690.1,174.3,77.1,9.7
0.043844,796.5,197.4,1637.8,583.6,2571.9,457.0,3610.1,652.1,804.9,1668.4,2608,3690.7,174.6,77.1,10.1
0.045844,804.8,208.6,1646.6,595.2,2567.1,480.6,3646.2,678.8,812.8,1657.8,2623.6,3691.2,175,77,10.1
0.047844,806.9,205.6,1671.8,621.9,2551.9,484.1,3712.0,705.0,821.1,1646.4,2639.8,3691.5,175.3,77,9.8
0.049844,806.1,199.0,1691.3,649.1,2531.7,464.1,3777.0,684.2,829.7,1634.3,2656.2,3691.7,175.6,77,9.4
0.051844,810.0,204.4,1683.0,676.3,2513.4,436.1,3789.1,627.8,838.4,1621.6,2672.7,3691.7,176,77,8.9
0.053844,824.1,230.0,1649.5,704.0,2516.3,428.7,3759.9,618.6,847.2,1608.4,2688.9,3691.4,176.3,77,8.5
0.055844,851.2,272.8,1609.7,732.2,2558.4,461.7,3726.8,700.0,856,1594.7,2704.7,3690.8,176.6,77,8.2
0.057844,883.8,311.4,1574.2,744.2,2635.6,507.2,3705.2,841.2,864.7,1580.7,2719.9,3689.9,176.9,77.1,8
0.059844,910.8,331.4,1533.0,709.6,2722.9,504.3,3695.7,916.0,873.1,1566.3,2734.1,3688.6,177.2,77.1,7.7
0.061844,924.7,332.0,1484.0,624.4,2780.8,438.3,3700.9,814.6,881.2,1551.7,2747.2,3686.9,177.5,77.2,7.5
0.063844,930.6,321.2,1439.9,531.8,2809.7,356.3,3718.2,639.3,889,1537,2759.1,3684.9,177.8,77.2,7.2
0.065844,937.0,305.8,1410.0,467.9,2827.8,299.2,3736.8,500.9,896.2,1522.2,2769.4,3682.4,178,77.3,6.9
0.067844,945.1,285.8,1403.8,448.2,2841.6,286.9,3745.7,439.3,902.8,1507.4,2778,3679.4,178.2,77.3,6.6
0.069844,952.7,257.6,1423.6,465.8,2852.7,314.8,3744.2,437.2,908.8,1492.8,2784.8,3676,178.4,77.2,6.2
0.071844,956.8,227.5,1464.3,506.3,2857.6,377.1,3729.6,469.7,914,1478.3,2789.7,3672.2,178.6,77.2,6.1
0.073844,956.9,206.4,1506.1,543.2,2845.6,462.4,3693.7,494.7,918.4,1464.1,2792.6,3667.8,178.8,77.2,6.1
0.075844,954.9,202.1,1516.6,548.3,2810.9,523.2,3650.8,471.6,921.9,1450.2,2793.4,3663.1,178.9,77.1,6.7
0.077844,954.1,211.4,1499.0,526.4,2780.9,530.1,3625.9,432.6,924.5,1436.7,2792,3657.9,179,77.1,7.6
0.079844,955.5,227.1,1475.3,500.3,2776.0,509.0,3616.4,421.7,926.1,1423.7,2788.5,3652.3,179.1,77.1,8.6
0.081844,956.9,243.1,1454.2,479.0,2781.4,480.9,3610.4,445.8,926.8,1411.2,2782.8,3646.4,179.2,77,9.3
0.083844,953.7,255.0,1438.6,457.6,2784.0,453.7,3608.4,500.1,926.3,1399.2,2775,3640,179.2,77,9.5
0.085844,943.0,263.5,1427.6,430.7,2783.8,429.5,3617.2,589.1,924.9,1387.9,2765.2,3633.4,179.2,76.8,8.9
0.087844,926.0,273.4,1420.1,402.3,2782.0,410.3,3640.7,715.6,922.4,1377.3,2753.4,3626.6,179.2,76.5,7.7
0.089844,905.3,292.9,1413.5,375.9,2775.9,396.4,3679.7,864.7,918.9,1367.4,2739.8,3619.5,179.2,76.2,6.3
0.091844,879.7,323.4,1405.0,346.6,2759.8,384.2,3737.4,977.7,914.3,1358.3,2724.5,3612.2,179.2,75.7,4.9
0.093844,852.6,345.5,1391.9,310.5,2732.3,374.8,3781.9,959.6,908.7,1350,2707.7,3604.9,179.2,75.1,3.9
0.095844,832.5,345.9,1368.3,264.3,2697.1,376.7,3768.0,871.1,902.1,1342.5,2689.5,3597.6,179.1,74.5,3.1
0.097844,827.7,329.6,1337.3,208.7,2663.6,406.1,3690.8,809.8,894.6,1335.8,2670.2,3590.2,179,73.9,2.5
0.099844,838.2,307.9,1314.2,158.0,2648.6,476.1,3551.9,749.3,886.3,1330,2649.9,3583,178.9,73.4,2
0.101844,856.4,294.1,1304.2,129.5,2653.0,539.7,3427.2,648.0,877.1,1325.1,2628.9,3575.9,178.8,73.1,1.8
0.103844,871.5,289.1,1297.5,113.7,2642.0,545.2,3366.5,529.5,867.1,1321,2607.4,3569,178.7,72.9,2
0.105844,878.5,295.4,1289.4,103.2,2619.3,513.2,3363.4,440.2,856.4,1317.7,2585.7,3562.4,178.6,72.8,2.8
0.107844,876.6,318.2,1279.9,94.9,2601.6,492.5,3391.2,395.3,845.1,1315.3,2564,3556.2,178.5,72.6,4.1
0.109844,863.4,346.1,1272.0,87.0,2584.5,499.1,3423.5,388.2,833.3,1313.7,2542.5,3550.3,178.4,72.5,5.5
0.111844,832.9,349.5,1267.4,76.0,2549.4,503.6,3443.9,390.6,821,1313,2521.5,3544.9,178.3,72.3,6.8
0.113844,788.3,306.3,1267.4,63.6,2501.7,474.7,3454.0,373.1,808.3,1313,2501.3,3540,178.1,71.9,7.4
0.115844,744.1,230.6,1272.5,54.3,2459.7,438.5,3467.6,345.2,795.4,1313.7,2481.9,3535.7,178,71.5,7.3
0.117844,715.9,163.0,1283.2,53.4,2418.0,446.2,3483.1,338.3,782.2,1315.2,2463.7,3531.9,177.9,71,6.6
0.119844,702.9,117.6,1301.6,64.0,2347.3,514.8,3499.4,362.0,769,1317.4,2446.7,3528.7,177.8,70.5,5.7
0.121844,699.5,89.9,1326.5,84.1,2248.2,603.2,3528.0,400.4,755.7,1320.2,2431.3,3526.2,177.7,70.1,4.8
0.123844,701.4,71.4,1344.3,97.0,2190.9,647.1,3570.9,422.1,742.6,1323.5,2417.6,3524.3,177.6,69.6,4.3
0.125844,706.4,58.0,1345.4,90.1,2235.5,642.7,3601.4,427.2,729.5,1327.5,2405.6,3523.1,177.5,69.2,4.4
0.127844,711.3,48.5,1340.8,75.7,2325.8,592.0,3616.4,432.2,716.8,1331.9,2395.5,3522.5,177.4,68.9,4.7
