time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025179,879.4,1544.5,1417.0,304.4,2230.5,304.8,3345.8,808.9,696.2,1419.9,2173.4,3307.4,0,72.9,-3.1
0.027179,805.0,1134.3,1411.4,261.2,2207.2,285.9,3288.4,763.5,685.2,1416,2171.3,3298.8,0,74,-3.2
0.029179,688.5,912.5,1396.9,217.8,2178.0,236.1,3260.2,700.9,667.7,1409.9,2168.2,3285,0,75.4,-3.4
0.031179,583.0,622.6,1390.4,176.5,2154.2,187.9,3243.9,627.7,645.1,1402.1,2164.5,3266.7,0,77.2,-3.6
0.033179,523.6,376.2,1389.7,148.8,2133.8,168.2,3239.4,544.7,618.8,1393.4,2161,3244.9,196,78.9,-3.7
0.035179,488.2,225.5,1388.8,134.5,2110.8,178.8,3250.6,463.7,590.9,1384.4,2158.2,3220.6,195.8,80.6,-3.5
0.037179,468.3,156.3,1384.1,129.8,2087.7,225.6,3258.0,448.9,563.1,1375.9,2157,3195,195.7,82,-2.9
0.039179,458.3,135.4,1378.0,133.3,2092.8,317.1,3214.4,579.4,537.3,1368.7,2157.9,3169.3,195.5,83.1,-1.7
0.041179,457.0,142.5,1371.5,141.7,2145.5,418.1,3062.4,767.1,515.4,1363.3,2161.4,3144.4,195.3,84.1,-0.3
0.043179,466.8,171.5,1368.9,151.9,2201.7,444.9,3008.3,723.1,498.5,1360.2,2167.8,3121.3,195,84.8,1.2
0.045179,491.3,219.5,1374.7,163.5,2242.9,418.5,3068.6,587.0,487.6,1359.6,2177.1,3100.7,194.8,85.4,2.5
0.047179,520.0,247.8,1379.4,168.9,2252.9,396.0,3106.8,468.4,483.2,1361.3,2189.2,3083,194.6,85.9,3.2
0.049179,538.0,236.6,1377.2,166.3,2242.3,382.7,3118.2,400.1,485.2,1365.2,2203.5,3068.4,194.3,86.3,3.4
0.051179,546.8,207.9,1371.9,163.1,2229.0,378.9,3111.9,370.5,493.1,1370.8,2219.4,3057,194.1,86.6,3.5
0.053179,556.3,186.1,1369.1,170.2,2223.7,394.5,3086.0,370.9,505.9,1377.5,2236.1,3048.3,193.8,86.9,3.5
0.055179,570.3,179.6,1371.0,194.4,2225.8,428.8,3047.5,391.9,522.4,1384.6,2252.6,3042,193.6,87,3.7
0.057179,586.6,181.3,1376.3,233.2,2233.8,468.7,3011.7,435.3,541,1391.4,2267.9,3037.4,193.3,87.2,4.2
0.059179,596.0,177.3,1380.8,262.8,2251.6,483.1,2996.7,505.4,560.2,1397.2,2281,3034,193,87.2,5.2
0.061179,594.5,158.9,1382.5,265.9,2276.2,449.3,3013.1,587.1,578.5,1401.4,2291.2,3031.2,192.7,87.3,6.3
0.063179,586.9,132.3,1386.7,255.7,2295.3,391.9,3054.6,634.1,594.5,1403.6,2297.8,3028.3,192.4,87.3,7.5
0.065179,580.4,112.6,1397.8,255.1,2305.5,367.6,3069.1,619.8,607.1,1403.8,2300.4,3025,192.1,87.3,8.5
