time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025776,701.7,253.9,1779.3,209.0,2789.4,357.0,3579.5,730.8,756.2,1811.6,2840.4,3576.7,209.8,87.5,13.2
0.027776,736.3,225.5,1803.9,191.1,2843.8,330.8,3612.2,836.4,758.4,1812.4,2839.4,3575.4,210.2,87.5,12
0.029776,764.9,191.9,1818.2,183.7,2869.2,307.7,3660.7,902.2,762,1813.8,2837.6,3573.3,210.6,87.5,10.6
0.031776,781.7,164.4,1823.5,195.4,2870.0,306.9,3680.7,927.7,766.9,1816,2835.1,3570.6,211,87.4,9.3
0.033776,789.4,145.7,1826.6,225.2,2856.3,333.7,3655.9,908.3,772.9,1819.1,2831.7,3567.7,211.5,87.4,8.2
0.035776,792.8,136.2,1835.2,259.0,2837.8,400.8,3595.7,792.8,780,1823.3,2827.3,3564.7,212,87.4,7.2
0.037776,796.3,136.6,1853.6,278.7,2827.2,529.9,3529.3,589.9,787.9,1828.7,2821.9,3562.2,212.5,87.3,6.2
0.039776,802.4,143.3,1872.0,282.4,2838.7,696.9,3475.8,420.3,796.4,1835.6,2815.2,3560.3,213,87.3,5.3
0.041776,812.8,144.7,1877.3,286.2,2844.6,792.3,3444.1,300.0,805.3,1843.9,2807.3,3559.4,213.6,87.3,4.7
0.043776,826.2,136.9,1868.7,306.5,2811.0,735.8,3437.8,222.6,814.3,1853.9,2798,3559.9,214.1,87.3,4.5
0.045776,839.1,127.2,1854.4,347.7,2760.1,625.1,3446.7,183.1,823.3,1865.3,2787.4,3562.1,214.7,87.3,4.8
0.047776,847.8,122.2,1842.6,416.8,2714.3,546.2,3469.1,178.9,832,1878.2,2775.4,3566,215.3,87.3,5.5
0.049776,849.8,122.0,1842.5,495.9,2680.5,510.8,3503.7,202.5,840.2,1892.2,2762,3572,215.8,87.3,6.5
0.051776,848.3,119.8,1863.8,536.9,2662.4,494.9,3549.3,237.9,847.7,1907.1,2747.4,3579.9,216.4,87.2,7.6
0.053776,848.0,111.3,1901.3,503.7,2666.5,487.4,3597.9,264.1,854.4,1922.3,2731.7,3589.7,217,87.1,8.6
0.055776,850.6,98.1,1934.9,423.6,2689.5,476.2,3641.7,265.2,860.2,1937.5,2715.1,3601.4,217.6,87.1,9.6
0.057776,853.8,86.2,1953.8,354.5,2714.8,454.5,3677.5,240.6,864.9,1952.1,2697.8,3614.6,218.2,87,10.9
0.059776,855.6,78.7,1963.6,321.1,2729.3,431.5,3708.8,201.3,868.6,1965.4,2680,3629.1,218.8,86.9,12.1
0.061776,857.3,76.4,1967.8,333.1,2726.2,421.9,3728.1,167.4,871.1,1976.9,2662.2,3644.4,219.4,86.8,13.1
0.063776,861.0,78.7,1972.5,399.8,2704.3,445.5,3734.7,159.0,872.5,1985.9,2644.6,3660.3,219.9,86.8,13.6
0.065776,866.7,82.0,1987.5,489.3,2670.9,495.3,3732.6,171.9,872.9,1992,2627.6,3676.1,220.5,86.7,13.5
0.067776,873.2,82.1,2013.5,519.8,2644.4,547.6,3727.4,187.6,872.3,1994.7,2611.4,3691.5,221,86.7,13
0.069776,878.2,78.8,2029.5,456.8,2644.1,575.5,3725.9,193.4,870.8,1993.6,2596.5,3706,221.6,86.7,12.2
0.071776,880.3,76.5,2026.7,385.5,2645.1,569.8,3728.2,189.1,868.5,1988.6,2583.1,3719.2,222.1,86.8,11.5
0.073776,878.9,79.9,2017.5,368.2,2611.4,560.5,3728.5,185.9,865.6,1979.7,2571.5,3730.7,222.6,86.8,11.2
0.075776,873.7,89.3,2007.9,414.4,2549.2,545.0,3724.3,194.9,862.2,1966.9,2562,3740.3,223.1,86.9,11.4
0.077776,864.4,101.5,1993.6,503.5,2495.6,505.4,3717.5,220.4,858.4,1950.7,2554.6,3747.8,223.6,87,11.8
0.079776,852.1,112.4,1974.7,595.7,2477.6,471.2,3713.3,258.8,854.5,1931.5,2549.5,3753.1,224.1,87.1,12.4
0.081776,839.3,120.4,1953.2,664.5,2488.3,466.6,3718.8,295.8,850.6,1910,2546.7,3756.1,224.6,87.2,12.9
