time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025011,401.0,116.4,1174.6,82.5,2383.5,350.5,2998.0,122.7,414.2,1184.5,2379.4,2988.8,128.7,73.4,5.6
0.027011,413.1,120.5,1186.9,83.1,2383.1,201.6,2997.1,110.7,417,1186.5,2381,2993.9,129,74.3,5.8
0.029011,425.3,115.8,1195.3,80.4,2379.0,137.5,2992.7,128.4,421.4,1189.7,2383.7,3002,129.4,75.1,6.2
0.031011,434.8,105.8,1196.4,75.9,2380.0,115.3,2994.5,152.4,427.1,1193.9,2387.3,3012.7,129.8,75.8,6.6
0.033011,442.1,99.5,1198.2,73.2,2386.6,107.1,3012.6,167.2,433.8,1198.8,2391.6,3025.4,130.1,76.4,7.1
0.035011,446.9,101.3,1205.7,74.3,2399.4,105.5,3047.5,168.5,441,1204.1,2396.6,3039.3,130.5,77,7.4
0.037011,450.2,106.3,1215.0,75.6,2411.4,103.6,3075.8,151.8,448.4,1209.6,2402.2,3053.6,130.9,77.5,7.5
0.039011,454.8,105.1,1219.5,73.1,2416.7,98.0,3087.6,126.7,455.5,1215,2408.2,3067.6,131.3,78,7.5
0.041011,459.8,99.7,1219.6,69.0,2416.3,91.5,3087.8,104.7,462.1,1220.1,2414.5,3080.6,131.7,78.5,7.5
0.043011,463.9,97.7,1220.6,66.5,2417.4,86.7,3085.5,88.7,468,1224.7,2421.2,3091.9,132.1,78.9,7.5
0.045011,467.8,99.3,1223.6,65.3,2423.0,84.8,3085.7,80.4,473.1,1228.8,2428.2,3101.1,132.5,79.4,7.9
0.047011,472.6,99.9,1227.1,64.0,2430.1,86.0,3090.1,80.4,477.4,1232.2,2435.4,3108,132.9,79.8,8.5
0.049011,478.7,101.3,1232.1,63.6,2438.1,92.7,3099.6,90.2,481.1,1235.1,2442.8,3112.7,133.2,80.1,9.4
0.051011,484.6,106.8,1238.1,65.0,2447.2,104.9,3112.3,112.2,484.2,1237.5,2450.4,3115.2,133.6,80.4,10.4
0.053011,490.3,111.9,1243.2,65.9,2459.2,118.3,3125.3,146.4,487,1239.5,2458.1,3116,133.9,80.7,11.4
0.055011,494.2,109.9,1245.2,65.3,2470.6,125.4,3130.4,175.0,489.6,1241.3,2465.8,3115.6,134.2,80.9,12.2
0.057011,496.2,105.9,1245.8,65.1,2479.6,127.8,3125.7,183.2,492.2,1243,2473.2,3114.9,134.5,81.2,12.9
0.059011,497.1,105.6,1246.4,65.9,2485.8,124.3,3118.0,166.9,494.8,1244.6,2480.1,3114.5,134.7,81.3,13.4
0.061011,498.0,105.8,1246.5,65.2,2489.0,114.2,3115.2,145.2,497.4,1246.2,2486.4,3115.2,135,81.5,13.9
0.063011,499.6,102.9,1246.6,62.6,2491.0,100.8,3116.0,130.6,499.9,1247.8,2491.9,3117.6,135.2,81.6,14.3
0.065011,501.1,101.1,1247.8,61.3,2492.9,91.2,3117.7,129.3,502.4,1249.3,2496.5,3122.4,135.4,81.7,14.7
0.067011,501.9,102.1,1249.7,62.1,2495.8,87.5,3122.1,142.8,504.5,1250.7,2500,3129.9,135.6,81.7,15.1
0.069011,503.0,102.5,1251.1,62.9,2500.0,86.8,3135.2,166.1,506.3,1251.7,2502.6,3140.1,135.7,81.7,15.4
0.071011,504.9,102.8,1252.1,62.9,2503.5,85.3,3155.0,176.7,507.5,1252.4,2504.4,3153,135.8,81.6,15.7
0.073011,506.8,106.8,1252.6,63.8,2505.0,85.8,3174.3,167.4,508.2,1252.5,2505.7,3168.3,135.9,81.6,15.9
0.075011,508.1,111.6,1251.3,65.0,2504.6,89.6,3187.1,150.8,508.2,1252,2506.9,3185.2,136,81.6,15.9
0.077011,509.1,111.6,1248.1,64.6,2504.5,93.4,3197.8,136.1,507.7,1250.7,2508.3,3203.3,136.1,81.5,15.7
