time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025027,525.7,140.5,1085.2,410.5,2680.3,105.1,3229.9,599.6,531.5,1101.4,2689,3213.5,170.7,80.2,14.8
0.027027,525.9,134.7,1088.2,368.6,2686.2,105.6,3223.6,577.2,529.7,1096.5,2688.4,3213.6,170.8,80.6,16.5
0.029027,525.3,130.8,1088.0,311.9,2689.8,105.9,3214.7,543.3,527,1089.4,2687.5,3213.7,170.8,81,17.6
0.031027,524.6,128.7,1086.5,258.0,2691.2,105.2,3208.2,520.2,524.1,1081.3,2686.8,3213.4,170.8,81.3,17.5
0.033027,524.0,127.3,1083.8,206.5,2691.2,102.3,3206.0,513.1,521.5,1073.8,2686.6,3212.6,170.9,81.7,17
0.035027,524.0,125.9,1081.1,162.6,2690.9,98.9,3205.8,518.1,519.9,1068.4,2687.1,3211.1,170.9,82,16.3
0.037027,524.8,125.6,1079.0,131.1,2691.3,97.0,3203.8,523.1,519.6,1066.5,2688.6,3209,170.9,82.3,15.6
0.039027,526.0,126.8,1077.9,108.3,2692.2,97.7,3198.4,520.7,520.9,1069,2690.8,3206.4,170.9,82.5,15
0.041027,527.6,128.7,1079.6,93.3,2693.5,101.5,3190.9,512.7,523.5,1076.2,2693.6,3203.7,171,82.8,14.2
0.043027,529.4,130.4,1084.4,85.6,2694.8,107.1,3185.8,501.1,527,1087.9,2696.3,3201.3,171,82.9,13.3
0.045027,531.2,130.9,1092.5,85.3,2694.7,110.7,3187.4,481.2,530.9,1103.2,2698.4,3199.7,171,83,12.5
0.047027,532.6,129.5,1104.9,94.8,2693.0,108.6,3196.7,456.4,534.3,1120.9,2699.1,3199.4,171.1,83,11.9
0.049027,533.0,124.5,1124.1,111.7,2691.2,101.7,3209.7,440.4,536.6,1139.5,2697.9,3200.5,171.1,83,11.7
0.051027,531.1,113.3,1153.5,123.1,2690.0,92.7,3224.9,441.4,537.1,1157.6,2694.5,3203,171.2,82.9,11.9
0.053027,527.4,102.0,1181.1,109.6,2689.0,84.6,3239.5,460.1,535.6,1173.8,2688.8,3206.5,171.2,82.8,12.4
0.055027,524.3,97.8,1194.8,85.7,2686.7,80.3,3247.1,485.8,532.1,1187.3,2681,3210.1,171.2,82.7,12.9
0.057027,522.1,99.2,1201.3,66.4,2680.5,80.2,3238.5,489.4,526.9,1197.7,2671.6,3212.8,171.3,82.6,13.3
0.059027,520.3,102.9,1206.7,54.2,2669.4,81.9,3211.8,444.2,520.7,1205.3,2661.5,3213,171.3,82.5,13.3
0.061027,518.5,106.8,1212.1,46.6,2656.8,81.3,3183.2,381.2,514.4,1210.5,2651.4,3209.6,171.3,82.4,13.2
0.063027,516.6,111.1,1217.6,41.3,2644.7,79.2,3158.9,328.0,508.9,1214.6,2642.3,3201.2,171.3,82.3,12.9
0.065027,515.1,115.3,1223.4,38.3,2634.5,78.3,3140.0,295.0,505,1218.6,2634.8,3186.9,171.4,82.2,12.5
0.067027,514.0,118.8,1229.3,37.3,2625.7,77.6,3127.5,280.3,503.3,1223.8,2629.1,3166.5,171.4,82.1,12.1
0.069027,512.9,121.9,1235.5,38.6,2617.5,74.1,3120.9,283.2,503.9,1231,2625.1,3140.1,171.4,82,11.5
0.071027,511.7,125.0,1242.1,42.7,2610.7,68.0,3117.2,303.9,506.5,1240.9,2622.2,3108.7,171.4,81.8,10.8
0.073027,510.0,126.3,1249.8,49.1,2606.4,62.6,3107.4,330.8,510.3,1253.5,2619.2,3073.9,171.4,81.6,9.9
0.075027,507.7,124.0,1260.0,57.9,2604.6,60.0,3081.4,349.0,514.3,1268.4,2614.9,3037.7,171.4,81.4,9
0.077027,505.0,119.3,1273.1,69.6,2603.9,62.0,3041.4,344.7,517,1284.7,2607.6,3002.5,171.4,81,8.4
0.079027,501.6,113.8,1289.6,83.2,2602.0,68.8,3002.1,324.2,517.2,1301.2,2596,2970.5,171.3,80.6,8.2
0.081027,496.5,107.5,1310.7,95.4,2596.8,81.4,2967.7,301.4,513.6,1316.8,2579,2943.8,171.3,80,8.4
0.083027,490.5,105.0,1331.7,99.9,2586.3,103.3,2936.6,288.9,505.5,1330.2,2556,2923.9,171.3,79.4,8.9
0.085027,484.5,111.7,1346.4,99.3,2566.0,142.5,2900.6,280.6,492.6,1340.7,2527.3,2911.6,171.2,78.6,9.3
0.087027,477.8,130.4,1355.3,99.1,2517.5,210.0,2859.3,246.3,475.2,1347.5,2493.8,2907,171.2,77.8,9.4
0.089027,470.0,161.7,1360.3,101.2,2436.0,266.3,2843.4,201.9,454.4,1350.9,2457,2909,171.1,76.8,8.8
0.091027,461.6,207.0,1362.6,104.7,2364.4,288.7,2858.0,188.8,431.8,1351.2,2419.2,2916.3,171.1,75.8,7.5
0.093027,452.2,273.0,1362.1,109.9,2319.2,310.4,2895.4,195.1,409.2,1349.2,2383.1,2926.8,171,74.6,5.9
0.095027,439.3,359.3,1357.8,120.7,2302.9,365.3,2940.8,201.3,388.8,1346.1,2351.3,2938,170.9,73.4,4.3
0.097027,413.2,467.3,1348.6,141.5,2307.9,487.7,2975.8,203.2,372.6,1342.9,2326.5,2948,170.8,72.3,3.3
0.099027,346.6,611.3,1331.0,173.7,2331.9,747.0,2995.5,206.9,362.1,1340.5,2310.7,2954.8,170.8,71.4,3.9
0.101027,239.6,707.7,1307.1,192.2,2407.8,1140.0,3001.3,213.3,358.5,1339.6,2305.3,2957.2,170.7,70.8,5.1
