time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025000,491.5,877.5,1973.7,984.2,2761.3,405.8,4362.1,196.9,485.7,1740.9,2844.5,4218.9,206.9,67.9,-200
0.027000,499.9,459.4,1876.1,713.1,2814.5,295.5,4322.0,197.8,487.3,1739.7,2845.9,4218.3,206.8,69.4,-168.7
0.029000,489.4,265.3,1749.9,442.2,2851.7,178.0,4264.1,178.8,489.8,1737.6,2848.2,4217.3,206.6,71,-122.7
0.031000,485.3,165.8,1678.3,275.5,2867.4,114.6,4209.9,167.4,493.4,1734.8,2851.4,4215.9,206.3,72.6,-71.7
0.033000,486.8,125.3,1653.6,210.9,2874.3,92.8,4175.8,167.7,497.8,1731.5,2855.2,4214,206,73.9,-25.5
0.035000,490.9,115.9,1654.7,200.5,2882.0,89.4,4162.1,148.3,503.1,1727.6,2859.6,4211.4,205.7,75,5.9
0.037000,496.4,116.9,1666.0,207.8,2890.9,90.3,4152.0,123.9,509.1,1723.5,2864.5,4208.3,205.3,75.8,19.4
0.039000,502.7,118.8,1676.6,214.8,2899.1,92.9,4145.4,116.0,515.7,1719.2,2869.6,4204.3,204.9,76.3,21.5
0.041000,509.8,119.9,1680.8,215.7,2905.7,97.8,4143.1,123.7,522.9,1715,2874.8,4199.5,204.5,76.6,17
0.043000,518.9,120.9,1678.5,208.7,2909.3,103.9,4144.2,143.3,530.6,1711,2879.9,4193.7,204.1,76.6,10.8
0.045000,532.1,120.8,1672.9,193.9,2909.0,108.0,4147.3,168.8,538.6,1707.4,2884.7,4186.8,203.6,76.4,7.7
0.047000,550.6,115.4,1667.2,172.0,2904.3,108.1,4153.0,197.1,546.8,1704.2,2889,4178.7,203.1,76.1,7.5
0.049000,569.1,105.8,1665.7,150.4,2895.3,107.3,4159.3,231.3,555.1,1701.8,2892.7,4169.4,202.6,75.8,7.1
0.051000,584.0,99.0,1670.7,136.4,2882.4,113.2,4157.4,287.4,563.4,1700.1,2895.6,4158.7,202.1,75.7,6.7
