time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025921,608.3,253.6,1136.6,115.8,2138.8,428.9,2926.3,1000.4,639.8,1133.5,2094.2,2975.3,219.4,85.8,5.6
0.027921,615.1,298.1,1141.7,105.8,2124.1,436.1,2945.6,888.0,640.4,1137.2,2094.4,2977.1,218.9,86.2,5.8
0.029921,616.9,331.7,1143.3,95.5,2092.7,437.6,2959.1,674.9,641.3,1143.3,2094.8,2980.1,218.4,86.4,5.9
0.031921,625.7,343.5,1144.5,90.9,2058.9,428.7,2983.2,464.5,642.7,1151.5,2095.6,2984.3,217.8,86.5,5.9
0.033921,649.2,329.3,1150.1,98.6,2035.5,434.4,3005.5,341.2,644.4,1161.6,2097,2989.8,217.2,86.5,5.9
0.035921,675.7,290.3,1164.0,116.6,2025.2,455.6,3020.3,293.8,646.6,1173.3,2099.4,2996.6,216.5,86.4,6
0.037921,689.9,240.4,1184.8,132.7,2035.6,474.0,3028.7,295.2,649,1186.1,2102.8,3004.8,215.8,86.3,6.2
0.039921,691.4,194.2,1203.8,136.4,2078.5,470.5,3035.4,327.7,651.9,1199.8,2107.7,3014.4,214.9,86.2,6.3
0.041921,685.1,155.3,1213.9,131.1,2146.7,421.3,3048.6,360.9,655,1213.8,2114.2,3025.3,214,86.1,6.5
0.043921,674.8,122.6,1219.5,127.9,2197.6,339.4,3061.5,344.7,658.5,1227.9,2122.5,3037.5,213.1,86.1,6.5
0.045921,665.6,97.1,1234.3,133.8,2212.1,282.6,3062.6,292.0,662.1,1241.7,2132.6,3050.9,212.1,86.2,6.4
0.047921,659.7,76.6,1262.9,138.7,2205.8,257.7,3060.1,246.3,666,1254.8,2144.6,3065.3,211,86.3,6.1
0.049921,656.9,61.0,1290.0,132.2,2196.1,239.6,3061.0,220.2,670.1,1267,2158.3,3080.4,209.9,86.5,5.7
0.051921,657.4,52.8,1304.3,120.9,2195.1,215.9,3066.6,222.9,674.2,1278,2173.5,3096.1,208.7,86.6,5.3
0.053921,660.7,53.8,1306.2,112.4,2205.1,189.3,3081.5,266.9,678.4,1287.7,2190,3112,207.5,86.7,4.9
0.055921,666.4,64.6,1302.1,109.9,2216.5,165.1,3116.6,355.0,682.6,1296,2207.3,3127.7,206.3,86.7,4.5
0.057921,674.6,84.2,1298.6,115.9,2222.3,147.4,3175.8,460.5,686.6,1302.9,2225,3142.9,205,86.6,4
0.059921,684.7,108.4,1298.4,133.9,2225.7,141.6,3229.8,543.8,690.5,1308.6,2242.5,3157.2,203.8,86.4,3.5
0.061921,697.1,134.9,1302.5,169.4,2235.0,150.4,3251.8,629.6,694.2,1313,2259.3,3170.3,202.5,86.1,3.1
0.063921,707.0,153.6,1308.9,211.1,2251.6,168.6,3242.0,741.1,697.6,1316.4,2274.9,3181.7,201.2,85.9,2.8
0.065921,708.7,156.4,1311.0,224.5,2264.9,183.5,3203.3,856.2,700.7,1319.1,2288.8,3191.3,199.9,85.7,2.7
0.067921,703.3,141.6,1308.0,195.2,2262.7,189.9,3132.7,864.2,703.5,1321.2,2300.4,3198.7,198.6,85.7,2.7
0.069921,698.9,118.2,1309.0,152.3,2248.8,187.8,3099.5,731.5,705.9,1323,2309.5,3203.8,197.3,85.7,2.7
0.071921,700.4,99.7,1316.4,119.3,2243.2,179.3,3125.0,574.1,707.9,1324.8,2315.9,3206.5,196,85.7,2.9
0.073921,705.9,91.0,1325.5,99.3,2260.8,169.0,3163.8,447.0,709.6,1326.9,2319.3,3206.9,194.8,85.8,3.3
0.075921,711.3,86.9,1332.2,87.5,2297.0,157.5,3186.6,367.3,710.9,1329.5,2319.8,3205.1,193.5,85.9,4.1
0.077921,714.5,81.6,1336.2,81.0,2335.8,147.8,3196.6,321.9,711.9,1332.7,2317.6,3201.3,192.3,86,5.4
0.079921,716.5,74.2,1339.9,80.9,2363.5,147.1,3197.0,293.7,712.6,1336.8,2312.8,3195.6,191.2,86,6.9
0.081921,719.0,67.1,1345.8,91.0,2372.6,161.9,3188.0,278.7,713.1,1341.7,2306,3188.6,190.1,86,8.3
0.083921,721.7,62.0,1354.3,113.2,2364.6,188.4,3177.5,266.9,713.3,1347.7,2297.6,3180.7,189,86,9.2
0.085921,722.8,60.0,1362.9,138.9,2348.6,211.0,3178.1,246.7,713.4,1354.5,2288.2,3172.1,188,86.1,9.2
0.087921,721.2,59.6,1368.0,148.3,2326.2,214.9,3187.7,214.4,713.3,1362.3,2278.4,3163.5,187,86.1,8
0.089921,717.4,57.4,1370.2,138.6,2291.4,197.5,3193.3,179.1,713.2,1370.8,2268.8,3155.3,186,86.2,6.3
0.091921,712.8,50.7,1374.0,127.7,2252.5,167.9,3189.9,154.0,712.9,1379.9,2259.9,3147.8,185.1,86.4,4.7
0.093921,709.3,42.4,1382.0,130.3,2227.0,144.7,3177.5,148.4,712.5,1389.3,2252.4,3141.5,184.2,86.6,3.7
0.095921,707.3,36.3,1395.3,153.2,2221.0,141.4,3156.3,168.4,711.9,1399,2246.7,3136.5,183.4,86.8,4
0.097921,706.2,32.9,1411.7,189.3,2229.4,156.2,3130.1,216.6,711.2,1408.6,2243,3133.1,182.6,86.9,5.7
0.099921,705.6,30.7,1425.5,217.3,2242.4,177.2,3108.5,286.2,710.2,1417.9,2241.6,3131.3,181.8,87.1,8.1
0.101921,704.8,29.2,1435.6,229.1,2249.7,193.7,3107.5,358.4,708.8,1426.7,2242.5,3131.1,181,87.1,10.4
0.103921,703.9,29.3,1446.1,235.1,2243.5,203.2,3146.5,400.0,707,1434.7,2245.6,3132.4,180.3,87.1,12
0.105921,702.5,32.4,1455.9,238.3,2223.4,203.9,3207.5,382.0,704.7,1441.8,2250.6,3134.8,179.6,86.9,12.1
0.107921,700.1,40.3,1461.8,231.6,2210.9,197.3,3240.0,358.1,701.7,1447.8,2257.1,3138.1,179,86.7,10.8
0.109921,696.5,54.5,1464.0,212.4,2223.2,192.7,3234.3,380.9,698,1452.7,2264.6,3141.9,178.3,86.4,8.8
0.111921,691.4,72.6,1458.6,183.6,2248.3,196.5,3197.9,447.6,693.3,1456.3,2272.4,3145.6,177.7,86,6.7
0.113921,684.8,85.5,1448.1,149.9,2274.7,213.0,3130.8,535.1,687.8,1458.5,2280,3148.8,177,85.6,5.1
0.115921,678.8,85.1,1439.1,119.3,2296.5,242.3,3047.0,588.3,681.2,1459.5,2286.6,3150.9,176.4,85.4,4.6
0.117921,674.5,76.6,1434.2,98.7,2307.7,269.3,2995.1,586.8,673.5,1459.3,2291.6,3151.6,175.8,85.2,4.9
0.119921,669.4,69.0,1431.6,87.5,2305.1,271.5,2992.3,576.9,664.7,1457.9,2294.3,3150.3,175.2,85,5.7
0.121921,662.0,65.9,1429.7,82.0,2296.1,250.6,3010.8,589.2,654.8,1455.4,2294.3,3146.9,174.6,84.9,6.7
0.123921,650.9,67.6,1428.2,79.8,2291.2,225.7,3023.4,632.7,643.9,1452,2291.3,3141,174,84.9,7.6
0.125921,636.1,72.9,1428.0,80.9,2293.5,213.9,3015.0,692.2,632.1,1447.9,2284.9,3132.6,173.4,84.8,8.1
0.127921,618.6,79.5,1430.2,84.9,2295.7,212.7,3018.9,742.3,619.5,1443.2,2275.1,3121.6,172.8,84.8,8.6
0.129921,600.9,84.8,1436.9,90.8,2287.3,208.8,3101.0,749.9,606.3,1438,2262.2,3108.2,172.2,84.8,9.1
0.131921,585.2,84.8,1446.9,96.0,2262.3,200.2,3215.3,673.4,592.7,1432.6,2246.3,3092.8,171.7,84.8,9.3
0.133921,573.0,80.5,1456.0,99.2,2233.1,185.2,3279.1,582.2,579,1427.1,2227.9,3075.7,171.1,84.9,9.3
0.135921,564.7,78.5,1462.4,102.9,2214.5,167.7,3293.8,528.7,565.4,1421.7,2207.7,3057.4,170.5,84.9,8.8
0.137921,558.3,81.8,1465.1,111.5,2200.6,157.5,3273.2,518.7,552.2,1416.5,2186.4,3038.5,169.9,84.9,7.7
0.139921,550.0,87.7,1462.4,124.5,2180.6,157.6,3222.7,545.3,539.7,1411.6,2164.8,3019.7,169.4,84.9,6.3
0.141921,537.4,89.5,1453.0,136.5,2152.4,164.9,3157.1,577.6,528.2,1407.2,2143.8,3001.6,168.8,84.8,4.9
0.143921,523.2,85.1,1438.0,145.4,2121.2,177.1,3107.3,602.2,517.9,1403.2,2124.3,2985,168.3,84.8,3.9
0.145921,511.6,78.7,1418.3,154.6,2092.6,199.1,3074.5,655.3,509.1,1399.9,2107,2970.4,167.7,84.6,3.4
0.147921,502.0,71.6,1391.6,163.6,2070.3,242.1,2982.3,769.8,502,1397.3,2092.7,2958.4,167.2,84.3,3.7
0.149921,492.8,61.6,1357.9,162.0,2051.8,313.2,2763.7,715.1,496.8,1395.4,2082,2949.4,166.7,83.8,4.2
0.151921,485.8,52.6,1331.3,144.0,2050.7,364.3,2640.7,520.8,493.6,1394.3,2075.4,2943.9,166.2,83.1,4.8
0.153921,482.2,50.0,1323.0,125.8,2093.6,346.5,2609.2,469.3,492.6,1393.9,2073.2,2942.1,165.8,82.1,5.1
