time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025011,497.3,208.1,1941.8,137.0,2309.9,299.1,3200.7,195.9,490.2,1894.5,2382,3167.6,128.9,83,0.7
0.027011,498.9,215.0,1930.6,147.5,2310.9,311.5,3181.5,168.3,490.3,1895,2379.8,3166.6,128.7,83.5,0.7
0.029011,504.2,227.6,1905.2,169.5,2311.4,315.0,3163.9,148.8,490.5,1895.9,2376.2,3165.1,128.5,84,0.6
0.031011,506.1,224.2,1875.2,175.0,2319.9,303.1,3149.8,133.5,490.8,1897.1,2371.2,3163,128.2,84.5,0.5
0.033011,503.4,204.6,1863.2,159.1,2330.4,285.1,3142.6,124.5,491.2,1898.6,2365,3160.6,128,85,0.4
0.035011,498.2,190.5,1869.4,143.0,2339.9,274.7,3142.5,127.7,491.6,1900.2,2357.8,3158,127.7,85.3,0.6
0.037011,491.9,194.3,1884.2,135.9,2353.5,279.5,3146.5,158.2,492,1901.9,2349.7,3155.3,127.4,85.4,1.2
0.039011,488.1,217.2,1900.1,140.2,2373.8,301.2,3147.8,239.6,492.5,1903.6,2340.9,3152.8,127.1,85.4,2
0.041011,488.6,239.0,1913.4,148.9,2398.8,331.1,3138.6,362.6,492.9,1905.3,2331.6,3150.5,126.8,85.3,2.9
0.043011,490.1,232.6,1923.1,155.4,2418.7,358.8,3120.0,439.1,493.3,1906.7,2322,3148.8,126.5,85,3.7
0.045011,487.2,192.4,1925.5,154.9,2414.9,378.5,3112.8,379.6,493.6,1908,2312.4,3147.8,126.1,84.7,4.3
0.047011,481.1,147.4,1923.4,143.4,2390.8,406.2,3122.6,280.5,493.8,1908.9,2302.9,3147.6,125.8,84.5,4.6
0.049011,477.5,122.4,1919.3,129.1,2351.4,450.7,3138.1,221.7,493.9,1909.6,2293.7,3148.3,125.4,84.3,4.7
0.051011,477.1,119.9,1909.4,126.2,2300.4,479.0,3156.5,199.9,493.9,1909.8,2285.1,3150.1,125.1,84.2,4.8
0.053011,478.4,141.7,1893.1,135.3,2264.6,482.2,3173.6,198.7,493.7,1909.7,2277.2,3152.9,124.7,84.2,4.8
0.055011,480.8,183.6,1881.2,143.6,2255.3,508.7,3183.2,194.6,493.3,1909.3,2270.1,3156.8,124.4,84.2,4.9
0.057011,484.5,237.7,1881.0,147.7,2266.9,567.0,3189.7,183.6,492.8,1908.5,2263.9,3161.7,124,84.3,5
0.059011,487.8,281.1,1889.3,155.1,2288.5,593.0,3202.4,173.4,492.1,1907.4,2258.8,3167.6,123.7,84.3,5.1
0.061011,488.7,304.6,1898.4,174.1,2292.1,542.7,3222.0,164.8,491.2,1906.2,2254.8,3174.2,123.3,84.4,5.3
0.063011,488.0,317.7,1902.7,195.0,2275.1,457.6,3241.2,158.5,490.1,1904.9,2251.8,3181.5,123,84.5,5.4
0.065011,487.1,321.9,1900.4,198.7,2255.9,398.3,3247.2,163.6,488.8,1903.6,2250,3189.2,122.7,84.5,5.6
0.067011,485.2,324.4,1896.4,192.5,2238.9,378.0,3235.4,183.9,487.4,1902.5,2249.3,3197.1,122.4,84.5,5.8
0.069011,480.1,345.6,1893.4,189.5,2217.0,386.8,3210.3,205.9,485.8,1901.5,2249.6,3204.9,122,84.5,6.1
0.071011,469.6,397.0,1896.3,195.4,2186.0,413.4,3195.2,210.3,484,1901,2250.9,3212.5,121.7,84.5,6.3
0.073011,459.0,447.6,1906.0,201.9,2159.1,433.7,3198.6,203.2,482.1,1900.9,2253.1,3219.4,121.4,84.5,6.6
