time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025701,608.7,63.5,1358.8,217.8,2486.3,131.7,3406.1,189.8,615.5,1362.7,2524.7,3367,199.2,87,11.2
0.027701,612.1,64.6,1365.1,251.2,2496.2,151.7,3363.5,174.6,615.7,1364.2,2519,3366.8,199.2,87.4,11.7
0.029701,615.6,65.0,1368.5,268.8,2512.4,184.6,3337.2,137.5,616.2,1366.4,2510,3366.5,199.1,87.8,12.2
0.031701,618.7,64.9,1369.8,270.0,2528.1,226.8,3339.1,108.1,617,1368.5,2498.2,3365.8,199,88.1,12.7
0.033701,621.5,65.6,1371.1,269.4,2526.8,264.0,3353.0,89.5,618.2,1369.9,2484.5,3364.5,198.9,88.3,13.1
0.035701,624.4,67.7,1372.0,275.1,2494.8,268.3,3365.4,74.2,620,1369.9,2469.8,3362.6,198.8,88.5,13.5
0.037701,627.1,70.5,1369.3,281.1,2451.7,233.1,3370.5,62.8,622.2,1367.7,2454.8,3359.8,198.7,88.7,13.9
0.039701,629.0,73.1,1361.6,279.3,2422.8,191.7,3369.0,57.1,625,1362.8,2440.4,3355.8,198.5,88.8,14.3
0.041701,630.6,76.3,1349.9,270.9,2409.8,158.4,3363.5,57.0,628.2,1354.8,2427.4,3350.6,198.4,88.8,14.7
0.043701,632.0,81.3,1337.9,263.6,2408.2,139.9,3355.9,63.3,631.6,1343.8,2416.3,3344,198.2,88.8,15
0.045701,633.7,88.4,1327.6,262.4,2409.9,135.6,3345.4,74.8,635.1,1329.9,2407.4,3335.8,198,88.8,15.3
0.047701,635.7,98.0,1316.4,266.2,2410.7,141.7,3328.2,87.6,638.4,1313.6,2400.9,3326.2,197.7,88.7,15.5
0.049701,637.5,108.5,1301.4,268.7,2407.8,147.9,3305.8,91.3,641.1,1295.6,2396.5,3315.2,197.5,88.6,15.6
0.051701,638.6,117.2,1282.2,265.1,2399.5,141.5,3286.0,82.9,643.1,1276.7,2394.2,3302.8,197.2,88.5,15.6
0.053701,639.4,123.8,1259.5,256.2,2388.1,123.0,3271.1,69.4,644.1,1257.8,2393.5,3289.3,196.9,88.5,15.6
0.055701,640.6,129.3,1237.7,245.2,2380.2,105.6,3261.4,59.2,644,1239.8,2394,3274.8,196.6,88.5,15.6
0.057701,641.7,135.4,1220.2,233.2,2378.5,97.5,3254.5,55.1,642.8,1223.5,2395.2,3259.6,196.2,88.4,15.7
0.059701,641.7,142.3,1206.2,218.2,2382.1,98.2,3247.7,55.5,640.4,1209.3,2396.6,3244.2,195.8,88.4,15.8
0.061701,640.3,148.1,1196.3,203.7,2390.3,107.1,3239.8,59.0,637.1,1197.6,2397.9,3228.6,195.4,88.3,15.9
0.063701,637.8,151.5,1189.5,193.8,2401.8,122.0,3229.3,64.6,633.1,1188.5,2398.7,3213.4,195,88.2,15.9
0.065701,634.0,151.9,1184.2,189.2,2413.3,139.2,3213.0,71.0,628.6,1181.9,2398.9,3198.7,194.5,88.1,15.7
0.067701,628.9,148.5,1179.6,190.6,2416.4,150.4,3191.3,73.3,623.9,1177.3,2398.4,3184.9,194,88,15.2
0.069701,622.8,142.4,1174.5,198.1,2411.3,155.2,3170.4,69.0,619.2,1174.4,2397.2,3172.3,193.5,87.8,14.2
0.071701,616.9,135.7,1169.7,213.0,2407.0,162.4,3156.7,62.9,614.8,1172.4,2395.3,3161,193,87.5,13
0.073701,610.2,126.3,1166.5,236.7,2406.5,181.0,3147.7,60.5,610.7,1171,2392.8,3151.2,192.5,87,11.8
0.075701,602.3,112.1,1165.5,257.4,2401.9,210.5,3139.6,65.2,607,1169.5,2389.8,3143,192,86.5,10.6
0.077701,594.7,98.0,1166.5,264.5,2384.4,237.0,3130.8,76.1,603.4,1167.6,2386.4,3136.6,191.4,85.7,9.7
0.079701,590.2,93.3,1171.8,273.3,2365.6,250.2,3126.1,84.5,599.9,1165,2382.7,3131.8,190.9,84.8,8.8
0.081701,589.0,101.5,1175.2,290.0,2355.1,235.2,3129.0,85.9,596.1,1161.6,2378.6,3128.6,190.3,83.6,7.9
0.083701,588.2,116.6,1166.6,303.1,2343.6,193.2,3130.3,94.5,591.9,1157.5,2374.3,3127,189.8,82.3,7.2
0.085701,588.1,142.2,1148.4,328.3,2337.1,157.3,3123.3,123.3,586.9,1152.8,2369.7,3126.8,189.2,80.8,6.6
0.087701,590.7,183.0,1131.5,375.3,2342.8,152.4,3114.3,143.9,581.1,1147.8,2364.8,3127.7,188.7,79.1,6.1
0.089701,590.6,223.8,1127.9,401.7,2359.6,171.5,3122.7,125.8,574.3,1142.8,2359.7,3129.7,188.1,77.6,5.8
0.091701,579.9,246.7,1135.2,380.0,2383.0,202.2,3136.7,101.0,566.7,1138,2354.3,3132.4,187.6,76.2,5.6
0.093701,563.3,255.4,1141.2,355.8,2397.0,227.0,3146.1,88.9,558.5,1133.7,2348.9,3135.5,187.1,75.2,5.5
0.095701,548.1,269.5,1141.4,361.8,2390.9,233.1,3151.1,91.3,549.9,1130,2343.6,3138.9,186.6,74.6,5.4
0.097701,531.7,297.9,1134.3,379.1,2366.1,209.4,3154.7,107.6,541.4,1127,2338.6,3142.3,186.1,74.4,5.2
0.099701,513.9,328.6,1124.3,368.4,2336.0,159.9,3159.0,134.4,533.5,1124.7,2334,3145.4,185.7,74.4,5.1
0.101701,504.1,334.0,1121.7,336.9,2314.5,118.0,3160.4,151.9,526.7,1123,2330.2,3148.1,185.3,74.6,4.9
0.103701,509.7,314.6,1124.9,318.3,2302.5,94.8,3148.2,128.7,521.5,1121.9,2327.3,3150.1,184.9,75,4.9
0.105701,526.3,306.6,1125.2,339.5,2302.5,89.9,3134.3,92.3,518.2,1121.3,2325.5,3151.4,184.5,75.5,4.9
0.107701,549.7,341.8,1108.2,414.3,2313.3,99.5,3130.1,76.0,517.1,1121.1,2324.9,3151.8,184.2,76,5.2
