time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025753,532.6,100.4,1428.9,327.0,2640.4,220.1,3610.2,457.4,569,1395.6,2734.7,3596.8,188.5,73.9,3.3
0.027753,537.8,78.4,1395.9,245.4,2658.7,194.2,3573.8,490.0,566.9,1401.9,2715.7,3583.1,188.3,76,2.2
0.029753,550.8,74.1,1399.5,201.5,2663.7,162.9,3547.0,375.3,564.1,1411.3,2685.1,3561.6,188,77.8,1.1
0.031753,566.4,74.1,1407.5,167.6,2656.4,146.9,3519.7,252.4,561.2,1422.4,2644.3,3534.4,187.7,79.5,0.3
0.033753,581.9,72.5,1416.5,139.9,2644.5,158.7,3499.3,176.7,559.3,1433.5,2595.3,3503.9,187.4,80.9,0.3
0.035753,593.1,69.4,1431.9,124.2,2625.0,210.1,3484.3,153.5,559.4,1442.5,2540.2,3472.7,187.1,82.2,1.5
0.037753,598.4,65.3,1450.5,122.1,2582.7,321.6,3470.7,172.1,562.3,1447.8,2481.7,3443.1,186.8,83.3,3.6
0.039753,599.5,60.5,1461.4,133.3,2499.3,495.6,3450.1,227.5,568.7,1448,2422.2,3417.2,186.5,84.1,6
0.041753,600.2,56.8,1458.3,151.7,2382.0,642.0,3404.9,275.3,579,1442.5,2364.3,3396.2,186.1,84.7,8.1
0.043753,602.2,55.5,1442.4,172.9,2277.2,681.5,3354.5,229.4,593,1431,2310.2,3380.7,185.7,85.1,9.4
0.045753,605.3,56.6,1417.8,195.8,2220.3,680.5,3340.5,157.5,610.3,1414.1,2262,3370.2,185.3,85.4,9.6
0.047753,608.9,58.9,1387.1,221.6,2166.8,679.7,3341.3,121.2,630.1,1393.1,2221.2,3363.6,184.9,85.5,9.2
0.049753,614.5,63.4,1356.8,243.0,2120.4,612.4,3344.3,113.7,651.2,1369.7,2188.8,3359,184.5,85.5,8.3
0.051753,625.3,74.1,1333.2,263.7,2119.0,471.5,3349.7,129.3,672.3,1346.1,2165.3,3354.4,184.1,85.7,7.3
0.053753,643.9,98.9,1316.5,318.6,2134.3,358.1,3362.5,165.9,692.2,1324.4,2150.8,3347.4,183.7,86,6.4
0.055753,678.2,153.8,1305.8,468.8,2148.9,316.6,3378.5,197.0,709.6,1306.6,2144.8,3335.9,183.3,86.4,5.2
0.057753,735.5,228.5,1325.5,753.2,2167.8,323.6,3358.7,232.0,723.7,1294.2,2146.1,3318.4,182.9,87,3.8
0.059753,791.2,279.8,1351.0,1025.0,2177.0,330.3,3308.3,287.0,733.8,1288.5,2153.6,3294.1,182.5,87.4,2.4
0.061753,806.3,333.0,1263.6,980.6,2179.6,301.5,3242.1,318.2,739.7,1289.6,2165.7,3263,182.2,87.8,1.2
0.063753,773.0,356.5,1233.5,718.3,2190.0,250.3,3182.9,291.9,741.7,1297.2,2180.6,3226,181.8,87.9,0.5
0.065753,735.7,298.8,1269.1,550.9,2208.5,202.8,3144.1,231.9,740.4,1310.3,2196.7,3184.8,181.4,87.9,0.4
0.067753,720.8,221.5,1316.7,481.9,2229.0,174.3,3123.4,183.2,736.6,1327.3,2212.3,3141.9,181.1,87.7,0.7
0.069753,716.5,160.4,1363.0,458.8,2247.7,162.9,3106.9,158.0,731.3,1346.2,2226.1,3100,180.7,87.4,1.3
0.071753,714.6,122.4,1396.7,457.0,2261.3,162.8,3085.1,150.5,725.5,1364.9,2236.9,3061.9,180.4,87.2,2.1
0.073753,713.4,102.5,1414.4,470.8,2264.9,169.5,3056.9,151.9,720.1,1381.3,2244,3030.3,180.1,86.9,3
0.075753,712.2,94.1,1421.5,497.6,2254.3,178.1,3033.0,159.1,715.9,1393.9,2247,3007.2,179.8,86.7,4.3
0.077753,710.2,92.6,1420.8,527.7,2230.4,181.3,3014.8,175.6,713,1401.4,2245.8,2994.1,179.5,86.5,6
0.079753,708.3,97.9,1409.8,540.1,2206.5,173.3,3000.4,193.4,711.6,1403.2,2240.8,2991.6,179.2,86.2,7.7
0.081753,708.6,111.1,1384.8,524.8,2192.7,159.0,2992.1,214.7,711.2,1399.4,2232.6,2999.2,178.9,86,9.3
0.083753,710.0,129.0,1352.7,482.0,2187.7,141.8,2989.7,252.9,711.2,1390.7,2221.8,3015.7,178.7,85.9,10.4
