time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025011,403.3,85.0,1527.0,108.9,2200.9,414.3,3172.3,185.2,441.6,1583.6,2300.1,3094.7,155.4,77.8,6.1
0.027011,430.2,62.5,1549.6,106.3,2217.5,430.9,3156.0,212.9,442.8,1585.9,2304.2,3089.3,155.5,78.5,6.4
0.029011,448.6,44.8,1576.8,103.7,2246.3,461.6,3130.6,274.6,444.6,1589.6,2311.1,3080.5,155.6,79.2,6.9
0.031011,459.3,33.6,1599.3,96.0,2288.4,485.9,3095.1,381.8,447.2,1594.8,2320.4,3068.7,155.7,80,7.5
0.033011,465.5,27.7,1613.0,84.4,2344.1,477.6,3053.0,543.1,450.3,1601.2,2332.1,3054.2,155.8,80.6,8.1
0.035011,469.4,25.2,1622.7,72.9,2394.4,432.2,3010.5,742.6,454,1608.8,2345.8,3037.6,155.9,81.2,8.6
0.037011,472.3,24.9,1632.8,64.3,2422.3,386.3,2968.5,931.3,458,1617.4,2361.2,3019.4,156.1,81.6,8.8
0.039011,475.1,25.4,1644.5,58.4,2435.2,363.0,2928.6,1079.9,462.4,1626.8,2378.1,3000.3,156.3,81.9,8.8
0.041011,477.2,26.3,1657.6,53.4,2443.7,353.5,2906.5,1193.6,467,1636.8,2396,2980.9,156.5,82,8.9
0.043011,477.6,28.1,1669.9,47.7,2453.5,337.4,2915.8,1291.8,471.6,1647.3,2414.6,2962,156.7,81.9,8.9
0.045011,476.9,31.1,1679.0,42.5,2466.6,301.4,2946.2,1372.0,476.3,1658.1,2433.4,2944.3,157,81.8,9.1
0.047011,476.9,34.7,1685.1,39.5,2481.2,253.7,2970.1,1408.1,480.7,1668.9,2452.1,2928.2,157.3,81.6,9.6
0.049011,478.1,38.6,1689.7,39.3,2492.5,217.0,2970.6,1393.7,485,1679.5,2470.2,2914.4,157.6,81.3,10.2
0.051011,480.3,43.3,1694.7,40.8,2501.1,201.1,2948.0,1358.8,489,1689.9,2487.4,2903.4,158,81.2,10.8
0.053011,483.6,49.0,1700.1,42.1,2509.6,212.2,2911.7,1332.9,492.6,1699.7,2503.3,2895.6,158.4,81,11.3
0.055011,486.9,56.3,1705.3,41.8,2521.4,248.1,2875.6,1315.0,495.8,1708.9,2517.5,2891.2,158.8,81,11.6
0.057011,489.5,65.1,1709.7,39.5,2535.9,295.8,2852.9,1311.6,498.6,1717.3,2529.9,2890.3,159.3,81,11.5
0.059011,493.0,74.1,1713.5,36.3,2550.5,336.7,2845.6,1349.1,501,1724.8,2540.1,2893,159.8,81,11.1
0.061011,497.5,82.7,1717.7,33.3,2566.4,366.1,2840.2,1440.0,503.1,1731.3,2548,2899.1,160.4,81.1,10.7
0.063011,501.6,91.3,1722.8,31.3,2578.7,387.1,2825.9,1541.5,504.8,1736.7,2553.4,2908.4,161,81.2,10.2
0.065011,504.6,97.6,1728.9,30.5,2571.1,397.6,2821.6,1556.2,506.2,1741.1,2556.3,2920.6,161.6,81.3,9.7
0.067011,506.8,98.5,1735.8,30.8,2542.1,387.5,2852.7,1461.6,507.5,1744.4,2556.6,2935.2,162.3,81.4,9.5
0.069011,508.8,96.3,1742.8,31.7,2515.2,358.9,2918.2,1322.0,508.7,1746.7,2554.5,2951.5,163.1,81.5,9.2
0.071011,511.0,94.7,1748.9,33.1,2502.9,328.7,3009.7,1160.2,509.9,1747.9,2550,2969.1,163.9,81.6,9
0.073011,513.5,95.5,1754.2,35.7,2502.1,304.2,3093.6,968.3,511.3,1748.2,2543.2,2987.2,164.7,81.7,8.7
0.075011,515.7,99.4,1759.1,40.4,2504.6,288.0,3133.5,794.3,512.8,1747.7,2534.5,3005.2,165.6,81.7,8.2
0.077011,517.7,105.9,1762.2,47.2,2501.3,283.7,3139.6,665.0,514.7,1746.4,2524.1,3022.3,166.6,81.8,7.7
0.079011,519.4,113.0,1760.5,56.4,2485.1,300.0,3120.3,574.4,516.9,1744.4,2512.3,3038,167.5,81.8,7
0.081011,520.1,118.9,1751.8,67.4,2454.3,329.3,3083.6,507.7,519.6,1742,2499.5,3051.5,168.6,81.8,6.2
0.083011,521.1,126.0,1738.0,73.7,2428.6,331.0,3056.0,450.0,522.8,1739.2,2486,3062.5,169.7,81.9,5.5
0.085011,524.8,137.3,1724.7,70.8,2427.7,305.5,3041.9,422.7,526.5,1736.1,2472.2,3070.5,170.8,81.9,4.8
0.087011,532.3,156.5,1715.7,63.3,2439.0,278.4,3035.0,414.1,530.8,1733,2458.6,3075.1,172,82.1,4.3
0.089011,544.0,186.4,1710.3,56.5,2447.0,263.5,3035.9,395.7,535.5,1729.9,2445.5,3076.3,173.3,82.2,3.7
0.091011,560.9,224.5,1706.9,51.2,2449.1,258.9,3042.0,359.6,540.7,1726.9,2433.3,3073.9,174.6,82.5,3.2
0.093011,579.4,255.7,1706.1,46.1,2449.2,252.2,3049.4,323.3,546.3,1724.1,2422.5,3068.2,175.9,82.8,2.8
0.095011,586.3,254.0,1709.5,40.3,2451.8,233.3,3056.8,302.5,552.1,1721.7,2413.4,3059.3,177.3,83.2,2.5
0.097011,575.6,215.8,1716.3,34.3,2458.1,205.9,3062.8,301.0,558,1719.8,2406.3,3047.6,178.7,83.5,2.3
0.099011,560.9,168.9,1724.0,29.8,2467.3,182.3,3064.8,317.0,563.8,1718.2,2401.4,3033.7,180.2,83.8,2.3
0.101011,552.8,133.9,1730.6,28.3,2477.4,172.5,3061.7,343.9,569.5,1717.2,2399.1,3018.3,181.6,84.1,2.4
0.103011,551.0,112.3,1735.7,30.2,2486.5,179.4,3053.6,372.3,574.8,1716.7,2399.6,3001.9,183.2,84.2,2.4
0.105011,552.5,99.3,1737.7,35.1,2491.3,204.2,3039.7,396.8,579.5,1716.8,2402.8,2985.5,184.7,84.3,2.2
0.107011,555.9,90.7,1733.8,41.9,2485.4,252.6,3016.3,414.8,583.4,1717.4,2409,2969.9,186.3,84.4,1.8
0.109011,560.6,82.8,1724.5,48.6,2458.7,337.1,2980.1,417.9,586.4,1718.4,2418.1,2955.8,187.8,84.4,1.2
0.111011,564.9,76.4,1717.0,54.0,2403.5,455.4,2942.6,398.0,588.3,1719.9,2430.1,2944.3,189.4,84.4,0.7
0.113011,568.9,74.1,1717.0,59.0,2328.1,595.6,2911.9,380.1,589,1721.8,2444.9,2936,191,84.4,0.2
0.115011,572.5,78.4,1724.4,61.3,2293.9,752.9,2872.1,395.8,588.2,1724,2462.3,2931.8,192.6,84.4,0.2
0.117011,575.8,88.1,1733.9,60.3,2334.4,961.8,2806.9,413.3,586.1,1726.5,2482.2,2932.2,194.1,84.3,0.6
0.119011,578.8,101.3,1741.9,60.8,2433.1,1209.5,2742.9,399.0,582.4,1729.2,2504.1,2937.7,195.7,84.1,1.4
0.121011,582.5,118.1,1747.4,65.9,2589.3,1430.5,2701.8,394.5,577.2,1731.9,2527.9,2948.8,197.2,83.7,2.4
0.123011,587.5,140.8,1748.8,77.1,2674.2,427.7,2801.8,1548.8,570.5,1734.7,2553.1,2965.7,198.6,83.3,3.3
0.125011,592.6,171.3,1744.9,92.8,2650.2,505.9,3003.5,1450.2,562.4,1737.4,2579.5,2988.5,200.1,82.9,3.8
