time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026011,447.6,183.0,1595.2,477.9,2592.0,521.8,3825.3,488.5,440.8,1661.1,2632,3906.3,235.2,68.1,-195
0.028011,435.7,128.2,1614.7,480.2,2605.6,515.5,3843.0,478.5,441.9,1658.4,2629.1,3905.3,235.1,69.5,-161.7
0.030011,437.8,98.8,1659.4,498.5,2631.1,536.9,3876.5,458.1,443.9,1653.9,2624.4,3903.7,234.9,71.2,-109.6
0.032011,446.7,75.9,1694.7,461.3,2641.6,522.9,3881.1,420.3,446.6,1647.6,2618,3901.4,234.7,72.9,-53.3
0.034011,456.8,55.8,1695.8,406.4,2617.5,508.4,3866.0,357.4,450.1,1639.7,2610.1,3898.4,234.6,74.5,-7.5
0.036011,464.9,41.5,1678.9,371.0,2585.8,515.0,3856.9,285.9,454.4,1630.2,2600.8,3894.7,234.4,76,15.6
0.038011,470.7,33.4,1656.9,355.3,2577.4,540.0,3859.6,237.5,459.5,1619.3,2590.4,3890.4,234.1,77.3,23.5
0.040011,474.8,30.0,1627.9,352.1,2602.1,573.1,3868.7,222.2,465.4,1607.1,2579.2,3885.3,233.9,78.4,22.6
0.042011,478.1,28.9,1581.7,360.4,2643.1,600.5,3883.8,239.4,472.2,1593.8,2567.3,3879.4,233.6,79.4,17.6
0.044011,480.6,29.2,1530.7,383.0,2651.7,612.3,3905.5,288.2,479.6,1579.4,2555.2,3872.9,233.2,80.2,13.4
0.046011,483.3,31.0,1500.5,404.0,2609.1,614.0,3932.3,362.1,487.9,1564.2,2543,3865.7,232.9,80.9,13.5
0.048011,487.4,35.1,1498.5,394.9,2555.3,606.3,3960.7,451.8,496.8,1548.3,2531,3857.7,232.5,81.4,14.5
0.050011,493.0,41.3,1505.1,360.8,2516.5,611.6,3982.2,558.7,506.4,1531.9,2519.6,3849.2,232.1,81.8,15.5
0.052011,501.0,50.0,1507.9,322.9,2485.5,660.9,3987.4,700.0,516.6,1515.2,2508.9,3840.1,231.7,82.1,16.3
0.054011,510.8,60.8,1507.6,297.3,2458.4,778.5,3954.9,827.5,527.2,1498.4,2499.1,3830.5,231.2,82.3,16.8
0.056011,522.6,73.4,1508.2,285.8,2430.7,976.7,3877.2,880.3,538.2,1481.6,2490.5,3820.6,230.7,82.4,16.9
0.058011,536.8,87.1,1508.5,285.9,2393.5,1224.4,3789.5,843.4,549.5,1465,2483.2,3810.3,230.2,82.5,16.6
0.060011,553.2,99.5,1503.4,299.3,2342.8,1433.9,3745.5,776.2,561,1448.7,2477.3,3800,229.6,82.5,15.9
0.062011,570.1,107.0,1485.0,321.8,2311.3,1466.2,3747.9,736.0,572.4,1432.9,2472.8,3789.6,229,82.6,15.2
0.064011,589.3,107.3,1442.8,320.7,2351.3,1186.0,3759.4,672.8,583.6,1417.7,2469.7,3779.5,228.4,82.6,14.8
0.066011,607.6,101.0,1396.8,282.5,2435.2,878.0,3758.6,610.9,594.5,1403.2,2468.1,3769.6,227.8,82.7,14.7
0.068011,622.0,92.7,1362.9,240.9,2513.7,693.2,3743.4,591.3,605,1389.5,2467.8,3760.3,227.1,82.8,15.1
