time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025011,462.6,72.1,1615.3,52.6,2622.2,153.2,3391.4,455.6,480.1,1605.7,2618.7,3382.4,176.8,81.9,-0.9
0.027011,477.8,70.3,1611.9,46.9,2628.0,156.8,3396.3,450.8,482.1,1604.9,2618.7,3373,176.8,82.4,0.5
0.029011,491.2,68.9,1605.2,44.5,2631.4,178.0,3380.0,442.0,485.4,1603.7,2618.6,3358,176.8,82.8,2.6
0.031011,500.9,66.5,1595.7,45.4,2626.0,218.4,3326.9,409.6,489.7,1602.1,2618.4,3338,176.8,83.2,5
0.033011,506.2,63.0,1589.3,47.8,2610.2,229.9,3270.0,366.4,494.9,1600.5,2618.3,3314.2,176.8,83.5,7.3
0.035011,509.6,58.7,1588.2,50.1,2600.7,199.0,3227.6,357.0,500.7,1599,2618.1,3288,176.8,83.8,8.9
0.037011,513.0,54.4,1590.4,50.6,2601.4,164.3,3198.5,384.7,506.8,1597.8,2618,3260.7,176.8,84.2,9.8
0.039011,516.4,50.0,1593.0,48.4,2606.4,134.5,3184.4,428.4,512.9,1597.1,2617.9,3234,176.8,84.5,10.3
0.041011,519.3,44.6,1594.4,45.5,2612.4,106.9,3184.7,470.8,518.6,1597.3,2617.9,3209.1,176.9,84.8,10.6
0.043011,521.3,38.1,1594.7,44.7,2617.2,84.5,3192.8,509.6,523.8,1598.4,2618,3187.7,176.9,85.2,10.8
0.045011,522.6,31.8,1595.5,49.1,2619.9,72.0,3200.4,564.3,528.2,1600.8,2618.4,3171,176.9,85.4,11.1
0.047011,523.7,26.3,1600.3,62.9,2621.4,71.6,3207.8,681.7,531.7,1604.4,2619,3159.9,177,85.7,11.5
0.049011,524.9,22.5,1612.4,87.7,2624.8,81.4,3222.9,883.9,534.1,1609.4,2619.9,3155.3,177,85.9,11.8
0.051011,526.0,19.7,1632.3,122.3,2632.5,96.3,3249.8,1152.2,535.4,1615.7,2621.2,3157.7,177,86.1,12.2
0.053011,527.1,17.4,1652.7,160.1,2640.9,106.8,3273.0,1355.1,535.6,1623.3,2623.1,3166.9,177.1,86.3,12.6
0.055011,528.0,15.6,1664.2,192.1,2641.3,106.6,3261.4,1332.9,534.8,1632.2,2625.4,3182.9,177.1,86.5,13.1
0.057011,528.7,14.5,1664.8,200.6,2635.2,102.2,3234.9,1154.7,533.2,1642,2628.4,3205.1,177.2,86.6,13.9
