time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025021,505.2,395.4,1743.7,259.2,2824.5,335.6,4217.7,384.6,490,1702.1,2753,3921.8,216,84.9,2.9
0.027021,500.2,311.4,1732.1,226.7,2805.3,290.8,4157.1,530.6,491.7,1701.5,2753.9,3921.7,216.2,86.5,4.1
0.029021,496.4,261.3,1721.2,210.6,2794.8,266.8,4048.9,635.7,494.5,1700.4,2755.4,3921.3,216.5,87.8,5
0.031021,495.0,238.2,1714.2,206.2,2793.2,264.0,3973.4,652.7,498.4,1698.8,2757.2,3920.7,216.8,88.8,5.8
0.033021,495.8,229.4,1710.5,203.5,2794.9,276.7,3931.1,637.9,503.3,1696.7,2759.4,3919.7,217.2,89.5,6.5
0.035021,499.0,229.8,1707.3,201.4,2794.4,300.1,3900.6,612.5,509.2,1694,2761.8,3918.3,217.5,90,7.2
0.037021,505.7,238.0,1701.6,205.7,2786.4,330.8,3871.8,582.9,515.9,1690.7,2764.2,3916.2,217.9,90.3,8.1
0.039021,516.0,250.6,1693.1,220.2,2768.7,366.5,3842.4,542.9,523.3,1686.7,2766.5,3913.3,218.4,90.5,9.1
0.041021,529.3,262.5,1683.1,244.0,2743.0,406.5,3810.2,485.1,531.4,1682,2768.3,3909.5,218.9,90.5,10.4
0.043021,542.6,271.2,1673.3,270.8,2718.3,445.4,3778.8,429.2,540,1676.4,2769.7,3904.6,219.4,90.6,11.6
0.045021,555.0,283.6,1661.5,297.4,2701.5,484.5,3752.5,395.5,548.9,1670.1,2770.3,3898.5,220,90.6,12.6
0.047021,566.2,306.1,1644.2,319.4,2697.5,518.7,3736.2,395.9,558.2,1662.9,2770,3891,220.6,90.7,13.3
0.049021,575.7,330.3,1620.8,325.9,2704.2,530.0,3730.4,425.9,567.6,1654.8,2768.7,3882.1,221.2,90.8,13.4
0.051021,583.4,339.7,1597.9,310.6,2715.9,510.4,3736.1,479.0,577,1645.9,2766.3,3871.7,221.9,90.9,13.2
0.053021,590.8,329.6,1581.5,283.5,2728.3,470.1,3755.5,550.6,586.3,1636.3,2762.7,3859.8,222.7,91,12.7
