time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025537,481.0,48.8,1316.4,78.1,2266.9,148.0,3015.1,149.1,500.2,1332.4,2293.2,3000.3,134,80.2,-1.5
0.027537,491.7,54.9,1340.3,73.4,2290.2,120.5,3015.2,117.4,501.9,1338.3,2296,3006.7,134.1,80.4,0.1
0.029537,503.2,66.7,1356.1,73.1,2303.9,112.8,3017.8,105.9,504.7,1347.7,2300.2,3016.9,134.3,80.6,2.3
0.031537,513.4,84.8,1368.3,80.2,2316.6,121.5,3023.3,107.0,508.3,1360.1,2305.5,3030.1,134.4,80.8,4.5
0.033537,521.9,107.7,1380.6,97.9,2328.2,143.6,3032.2,116.3,512.6,1375,2311.4,3045.3,134.6,80.9,6.2
0.035537,529.1,126.8,1394.7,122.4,2334.1,164.7,3046.1,125.8,517.4,1391.6,2317.1,3061.5,134.8,81.2,7.4
0.037537,532.8,134.7,1409.2,144.5,2332.1,170.9,3066.0,130.7,522.3,1409,2322.2,3077.6,135,81.4,8.5
0.039537,534.4,133.7,1423.7,161.5,2326.1,163.0,3089.2,133.4,527.1,1426.7,2326,3092.4,135.2,81.6,9.3
0.041537,536.8,128.0,1438.7,174.8,2320.9,147.8,3109.9,138.1,531.6,1443.7,2328,3105.1,135.5,81.8,9.9
0.043537,539.4,117.5,1454.6,182.1,2317.9,128.8,3124.0,151.3,535.7,1459.5,2328.1,3115,135.8,82,10.1
0.045537,539.3,103.8,1468.2,177.0,2316.6,112.1,3129.1,172.2,539.1,1473.7,2326.1,3121.7,136,82.2,9.6
0.047537,536.9,90.8,1482.0,163.0,2315.2,99.7,3130.8,183.3,541.8,1485.9,2321.9,3124.8,136.3,82.5,8.4
0.049537,535.6,81.1,1497.0,149.0,2312.1,91.5,3132.3,180.4,543.7,1495.8,2316,3124.7,136.7,82.7,7
0.051537,536.1,74.7,1507.1,140.5,2306.8,86.9,3131.7,172.8,545,1503.6,2308.7,3121.6,137,82.9,6
0.053537,537.7,69.6,1511.4,138.4,2299.5,85.9,3127.2,161.9,545.6,1509.4,2300.4,3116.1,137.4,83.1,5.8
0.055537,540.7,66.1,1513.6,144.4,2291.3,90.1,3114.0,150.8,545.8,1513.3,2291.9,3109,137.8,83.3,6.8
0.057537,544.4,63.7,1516.4,153.8,2283.0,95.8,3092.8,141.2,545.6,1515.7,2283.6,3101,138.2,83.5,8.7
0.059537,546.2,60.6,1518.1,154.9,2277.3,95.2,3074.3,133.5,545.2,1516.9,2276.2,3092.9,138.6,83.7,10.9
0.061537,545.9,57.0,1519.8,144.5,2276.2,88.7,3064.8,129.3,544.8,1517.4,2270,3085.4,139,83.8,12.7
0.063537,546.2,54.8,1523.5,132.2,2277.0,81.9,3062.4,126.7,544.5,1517.3,2265.4,3079,139.4,83.9,13.5
0.065537,547.7,54.1,1526.1,123.6,2275.6,74.8,3064.6,122.4,544.4,1516.9,2262.5,3074.1,139.9,84.1,12.9
0.067537,548.7,53.6,1522.0,118.3,2270.0,65.9,3070.7,118.4,544.6,1516.5,2261.4,3070.9,140.4,84.2,11.4
0.069537,549.2,52.5,1511.7,113.3,2262.4,55.9,3079.0,119.3,545.1,1516.1,2261.7,3069.3,140.8,84.3,9.4
0.071537,550.1,51.5,1502.5,108.8,2257.1,47.6,3085.6,125.9,545.8,1515.8,2263.3,3069.2,141.3,84.5,7.6
0.073537,550.6,50.9,1500.3,106.4,2256.5,43.5,3086.0,136.0,546.8,1515.5,2265.6,3070.1,141.8,84.6,6.4
0.075537,550.1,50.7,1505.8,106.9,2259.7,44.1,3082.2,146.5,547.9,1515.1,2268.3,3071.8,142.3,84.7,5.9
0.077537,549.7,51.5,1516.7,109.9,2264.7,48.9,3080.1,153.9,549.1,1514.5,2270.8,3073.8,142.8,84.9,5.8
0.079537,549.7,53.1,1525.2,111.1,2269.1,55.4,3082.2,155.1,550.2,1513.7,2272.7,3075.7,143.3,85,6
0.081537,548.7,54.2,1524.7,107.6,2270.9,60.1,3085.0,157.4,551.2,1512.5,2273.8,3077.3,143.8,85.1,6.2
0.083537,547.4,55.6,1515.8,102.9,2270.0,63.1,3085.0,168.6,551.9,1511,2273.9,3078.4,144.3,85.2,6.3
0.085537,547.2,59.0,1504.7,100.5,2267.2,66.2,3078.7,193.3,552.2,1509.3,2272.8,3079,144.8,85.3,6.2
0.087537,547.8,64.5,1496.8,98.6,2264.2,70.8,3062.0,233.3,552.2,1507.3,2270.7,3079.5,145.3,85.3,6.1
0.089537,548.1,71.7,1497.1,95.6,2264.0,78.9,3039.3,283.4,551.9,1505.3,2267.8,3080.1,145.7,85.4,5.9
0.091537,548.7,82.0,1503.4,92.4,2267.8,92.0,3027.0,343.9,551.1,1503.5,2264.5,3081.2,146.2,85.5,5.9
0.093537,549.6,93.8,1509.8,88.8,2274.1,104.8,3056.6,409.9,550.1,1502.1,2261.2,3083.4,146.6,85.5,6.2
0.095537,550.3,102.4,1512.5,83.6,2279.9,109.4,3143.2,238.3,548.7,1501.3,2258.3,3087.1,147.1,85.6,6.9
0.097537,550.7,105.2,1510.8,76.5,2281.0,105.6,3129.5,156.1,547.2,1501.4,2256.2,3092.7,147.5,85.7,7.8
0.099537,550.5,102.3,1506.1,67.0,2274.2,97.5,3127.7,117.7,545.6,1502.4,2255.2,3100.5,147.9,85.7,8.9
0.101537,548.4,94.5,1502.9,57.7,2262.0,88.3,3127.2,104.5,544,1504.4,2255.7,3110.5,148.3,85.7,9.9
0.103537,544.8,85.2,1503.5,51.8,2250.9,80.1,3126.9,108.4,542.4,1507.4,2257.5,3122.7,148.6,85.8,10.6
0.105537,541.3,78.1,1506.8,50.3,2244.0,74.8,3130.7,131.2,541,1511.3,2260.8,3136.7,149,85.8,11.2
0.107537,539.1,74.0,1510.2,51.5,2241.2,73.5,3141.4,173.3,539.7,1515.9,2265.2,3152,149.3,85.8,11.7
0.109537,537.9,70.3,1512.8,53.4,2241.4,77.3,3158.0,233.3,538.5,1520.9,2270.4,3167.7,149.6,85.8,12.1
0.111537,537.3,66.9,1514.9,56.4,2244.1,90.5,3169.7,288.2,537.6,1525.9,2276.1,3183.1,149.9,85.9,12.1
0.113537,537.6,72.2,1521.2,64.9,2257.5,114.7,3177.9,230.1,536.9,1530.7,2281.6,3197.3,150.1,85.9,11.7
0.115537,538.6,84.5,1532.5,76.3,2281.4,143.0,3188.0,165.0,536.3,1534.8,2286.5,3209.5,150.4,86,10.5
0.117537,534.8,80.8,1534.8,83.4,2279.3,185.7,3175.2,205.3,536,1538,2290.4,3218.7,150.6,86.1,8.7
0.119537,532.2,92.1,1542.7,100.3,2293.1,248.1,3189.4,290.5,535.8,1540,2292.9,3224.6,150.8,86.5,6.7
0.121537,533.6,134.2,1569.1,136.7,2384.3,376.1,3343.2,629.4,535.7,1540.7,2293.7,3226.5,150.9,87.1,5
