time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.026011,449.7,134.6,1180.2,109.8,2674.2,497.4,3060.5,258.8,448.8,1167.6,2622.8,3072.4,130.5,77.7,9.9
0.028011,452.5,125.6,1167.1,96.0,2627.2,442.5,3073.3,232.7,451,1166.8,2615.3,3069.8,130.8,78.2,9.9
0.030011,454.9,123.9,1160.4,91.2,2589.0,402.8,3081.8,229.0,454.5,1165.7,2603.5,3065.4,131,78.7,9.8
0.032011,458.2,123.1,1158.8,88.4,2560.8,408.1,3074.6,253.5,458.8,1164.8,2588.6,3059.3,131.2,79.2,9.7
0.034011,462.5,125.6,1159.2,86.8,2535.1,466.9,3054.3,309.3,463.7,1164.5,2571.8,3051.8,131.5,79.6,9.9
0.036011,467.0,139.3,1161.7,89.8,2517.2,581.1,3024.2,423.4,468.8,1165.2,2554.7,3043.2,131.7,80,10.5
0.038011,471.8,156.6,1166.5,92.7,2533.6,644.5,2985.6,643.2,473.6,1167.2,2538.6,3034.5,131.9,80.4,11.5
0.040011,477.5,165.3,1172.6,89.6,2558.0,458.9,3008.2,1077.5,478,1170.4,2525,3026.8,132.2,80.8,12.7
0.042011,482.3,166.8,1177.9,84.7,2539.7,300.8,3063.9,1227.3,481.7,1174.7,2514.9,3021.5,132.4,81.2,14
0.044011,485.4,169.5,1182.4,82.0,2524.2,237.6,3063.4,987.1,484.6,1179.6,2509,3019.9,132.6,81.5,15
0.046011,488.3,170.8,1187.1,78.5,2511.6,202.6,3054.3,704.4,486.9,1184.6,2507.5,3023.4,132.9,81.8,15.6
0.048011,490.6,163.5,1190.5,72.3,2507.7,179.6,3027.5,598.5,488.6,1189.1,2510.3,3032.6,133.1,82.1,15.9
0.050011,491.2,156.7,1192.5,68.0,2512.4,165.6,3016.9,548.6,489.9,1192.6,2516.6,3047.9,133.3,82.4,16
0.052011,490.8,159.6,1194.4,68.3,2524.3,151.4,3036.9,500.3,491.1,1194.6,2525.6,3068.6,133.5,82.6,16
0.054011,491.2,166.0,1195.0,70.0,2535.5,135.6,3069.4,469.3,492.3,1195.1,2536.1,3093.7,133.7,82.8,15.9
0.056011,492.7,167.7,1192.9,69.4,2541.9,121.1,3103.4,464.4,493.7,1194.1,2546.9,3121.3,133.9,83,15.7
0.058011,494.5,169.1,1188.8,69.4,2548.5,112.1,3146.8,502.2,495.3,1192,2557,3149.1,134.1,83.2,15.3
0.060011,496.3,173.6,1185.4,72.7,2558.9,108.9,3213.8,576.5,497.1,1189.4,2565.3,3174.9,134.3,83.3,14.7
0.062011,498.1,173.2,1184.1,75.8,2568.9,111.2,3266.6,653.3,499,1186.8,2571.4,3196.9,134.4,83.4,14.1
0.064011,500.0,167.4,1184.5,75.2,2573.9,119.8,3227.3,586.5,500.8,1184.9,2575.1,3213.8,134.6,83.5,13.7
0.066011,502.2,169.8,1186.9,74.2,2576.0,124.1,3196.3,452.9,502.3,1184.1,2576.7,3225.1,134.7,83.6,13.5
0.068011,504.5,181.3,1190.7,74.8,2579.7,115.0,3199.3,352.2,503.2,1184.8,2576.7,3231.4,134.8,83.6,13.5
0.070011,505.7,187.6,1193.5,73.8,2582.7,98.8,3211.9,283.5,503.5,1187,2576,3234,134.9,83.6,13.6
0.072011,504.6,185.2,1193.5,71.5,2584.1,86.1,3225.5,236.6,502.9,1190.6,2575.6,3234.9,135,83.6,13.7
0.074011,501.5,182.8,1192.7,70.7,2585.3,79.2,3239.7,200.7,501.3,1195.1,2576.3,3236.5,135.1,83.5,13.8
0.076011,498.0,180.2,1194.4,71.2,2586.5,75.9,3250.8,178.7,498.9,1200.2,2579,3240.9,135.2,83.4,13.7
0.078011,495.0,168.4,1199.4,68.3,2587.3,70.8,3258.4,169.9,495.6,1205.2,2583.9,3249.7,135.2,83.3,13.7
0.080011,491.2,151.6,1205.6,62.6,2588.1,64.2,3266.4,174.7,491.8,1209.8,2591.3,3263.6,135.3,83.1,13.7
0.082011,486.3,141.4,1212.0,60.1,2590.4,59.4,3281.0,200.0,487.6,1213.6,2600.6,3282.5,135.3,82.9,13.6
0.084011,482.3,139.2,1218.7,63.7,2595.4,56.6,3309.3,233.5,483.3,1216.4,2611.2,3304.9,135.4,82.7,13.2
0.086011,479.2,138.8,1225.1,72.2,2603.3,54.6,3346.1,226.7,479.3,1218.3,2622.2,3328.7,135.4,82.5,12.5
0.088011,475.9,140.3,1228.1,83.9,2615.3,55.8,3360.3,188.4,475.8,1219.5,2632.3,3351.3,135.4,82.2,11.2
0.090011,472.7,148.3,1226.0,98.9,2635.3,60.8,3360.9,167.9,473.1,1220,2640.5,3369.9,135.4,81.9,9.6
0.092011,471.7,156.6,1218.5,113.6,2660.2,63.6,3366.8,169.9,471.4,1220.2,2645.8,3382.1,135.4,81.6,8.1
0.094011,472.7,157.6,1207.7,123.6,2679.5,60.8,3383.4,173.1,470.9,1220.3,2647.6,3386.4,135.4,81.2,6.9
