time,f1,b1,f2,b2,f3,b3,f4,b4,f1p,f2p,f3p,f4p,f0,intensity,harmonicity
0.025163,695.3,663.0,1742.5,311.1,2556.4,208.2,3418.8,826.4,606.6,1746.6,2526,3446.2,0,68.3,-61.1
0.027163,681.0,728.4,1747.5,269.2,2570.3,180.8,3522.2,877.3,605.7,1743,2526.3,3448.7,0,68.7,-21.4
0.029163,650.2,873.7,1749.9,267.0,2559.7,171.4,3550.7,778.6,604.2,1737.4,2526.7,3452.6,0,69,6.5
0.031163,596.3,1020.7,1745.5,285.2,2537.8,167.1,3511.7,657.6,602.1,1730.1,2526.9,3457.3,0,69.4,13.3
0.033163,546.9,1058.7,1732.5,299.1,2521.4,157.2,3462.7,560.1,599.6,1721.8,2526.7,3462.2,0,69.8,11.3
0.035163,529.6,967.6,1711.7,293.3,2513.8,144.2,3421.1,487.5,596.8,1713.2,2525.6,3466.5,0,70.2,5.4
0.037163,544.0,795.3,1692.8,265.2,2509.7,132.4,3400.4,443.5,593.7,1705,2523.5,3469.4,0,70.8,0.2
0.039163,561.8,636.7,1681.4,234.9,2501.0,123.3,3405.1,416.6,590.5,1697.9,2519.9,3470,0,71.6,-0.5
0.041163,570.8,537.2,1677.6,213.5,2487.8,116.6,3424.3,383.3,587.3,1692.8,2514.6,3467.8,0,72.4,-0.4
0.043163,572.2,473.8,1679.6,193.1,2474.6,112.4,3437.2,344.1,584.4,1690.2,2507.5,3462,215.2,73.4,-0.4
0.045163,569.7,410.5,1684.5,166.5,2461.5,109.8,3440.6,321.4,581.8,1690.6,2498.5,3452.3,215.5,74.5,-0.3
0.047163,566.4,333.0,1693.0,135.1,2446.9,105.9,3440.5,324.3,579.7,1694.5,2487.7,3438.5,215.8,75.7,0
0.049163,564.3,265.0,1707.4,109.5,2437.7,100.3,3436.4,382.9,578.3,1702.1,2475.4,3420.6,216.1,77,0.7
0.051163,564.0,220.0,1725.2,93.1,2439.7,98.8,3416.4,573.1,577.9,1713.3,2461.8,3399,216.4,78.3,1.9
0.053163,566.0,195.9,1739.4,84.1,2447.4,104.7,3334.6,962.4,578.4,1728,2447.5,3374.2,216.7,79.5,3.3
0.055163,572.2,189.7,1748.9,78.7,2451.4,109.1,3246.3,1174.7,580.1,1745.7,2433.1,3347,217,80.6,4.6
0.057163,583.7,192.2,1759.9,74.9,2447.2,107.0,3315.4,973.1,583,1766,2419.2,3318.4,217.4,81.7,5.7
0.059163,596.7,189.1,1776.3,76.6,2438.3,105.4,3342.5,688.8,587.1,1788.1,2406.5,3289.3,217.7,82.6,6.2
0.061163,609.0,174.2,1800.7,86.1,2429.4,106.2,3324.0,550.6,592.6,1811.4,2395.8,3260.9,218,83.3,6.1
0.063163,621.2,149.5,1832.8,102.8,2421.2,108.6,3291.3,509.4,599.4,1834.9,2387.7,3234.3,218.3,84,5.7
0.065163,633.9,120.5,1867.3,122.2,2411.8,114.4,3255.1,510.2,607.4,1857.8,2382.8,3210.5,218.6,84.5,5.3
0.067163,645.8,95.5,1893.8,137.9,2400.7,125.1,3221.0,519.5,616.4,1879.5,2381.5,3190.4,218.9,85,5.2
0.069163,656.3,76.0,1909.7,149.4,2388.3,142.7,3185.2,521.7,626.3,1899.1,2384.1,3174.6,219.2,85.3,5.6
0.071163,663.9,64.0,1917.8,158.3,2381.3,169.9,3149.7,520.9,636.9,1916.1,2390.7,3163.6,219.5,85.6,6.6
0.073163,669.2,57.9,1924.9,163.9,2386.4,208.4,3120.0,538.3,647.8,1930.3,2401.1,3157.3,219.8,85.8,7.8
0.075163,673.4,56.1,1934.7,163.2,2404.9,251.3,3108.9,591.9,658.9,1941.2,2415,3155.6,220.1,85.9,9
0.077163,676.9,57.0,1947.3,157.5,2430.6,282.8,3127.4,677.9,669.7,1949,2431.9,3157.9,220.3,86,10
